보안등위치명,설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
송정동474,1,서울특별시 성동구 송정동 90-2,서울특별시 성동구 송정동 38-28,37.5504939,127.0660035,2018,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동475,1,서울특별시 성동구 송정동 85-30,서울특별시 성동구 송정동 23-2,37.5505674,127.0663401,2018,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동476,1,서울특별시 성동구 송정동 73-20,서울특별시 성동구 송정동 147-26,37.5505273,127.0664667,2022,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동477,1,서울특별시 성동구 송정동 93-30,서울특별시 성동구 송정동 10-3,37.550489,127.0667431,2024,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동478,1,서울특별시 성동구 송정동 18-25,서울특별시 성동구 송정동 110-27,37.5505085,127.0669613,2022,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동479,1,서울특별시 성동구 송정동 71-11,서울특별시 성동구 송정동 135-14,37.550471,127.0672098,2022,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동480,1,서울특별시 성동구 송정동 28-19,서울특별시 성동구 송정동 136-3,37.5504942,127.0674,2021,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동481,1,서울특별시 성동구 송정동 74-14,서울특별시 성동구 송정동 82-9,37.5505765,127.0676955,2022,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동482,1,서울특별시 성동구 송정동 145-16,서울특별시 성동구 송정동 134-24,37.5505527,127.0679305,2023,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동483,1,서울특별시 성동구 송정동 60-23,서울특별시 성동구 송정동 75-7,37.5505403,127.0681922,2018,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동484,1,서울특별시 성동구 송정동 54-26,서울특별시 성동구 송정동 107-14,37.5504795,127.0683694,2018,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동485,1,서울특별시 성동구 송정동 52-7,서울특별시 성동구 송정동 74-9,37.5507642,127.0658845,2022,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동486,1,서울특별시 성동구 송정동 70-5,서울특별시 성동구 송정동 41-9,37.5507653,127.0660445,2018,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동487,1,서울특별시 성동구 송정동 27-7,서울특별시 성동구 송정동 139-12,37.5507167,127.0663057,2022,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동488,1,서울특별시 성동구 송정동 73-19,서울특별시 성동구 송정동 63-6,37.5507652,127.0664608,2018,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동489,1,서울특별시 성동구 송정동 114-2,서울특별시 성동구 송정동 34-1,37.5507641,127.066813,2021,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동490,1,서울특별시 성동구 송정동 14-3,서울특별시 성동구 송정동 110-13,37.5508588,127.0669104,2019,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동491,1,서울특별시 성동구 송정동 115-20,서울특별시 성동구 송정동 92-10,37.550827,127.0672771,2020,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동492,1,서울특별시 성동구 송정동 137-3,서울특별시 성동구 송정동 120-19,37.5508451,127.0674807,2019,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동493,1,서울특별시 성동구 송정동 120-4,서울특별시 성동구 송정동 117-10,37.5507291,127.0677271,2023,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동494,1,서울특별시 성동구 송정동 60-8,서울특별시 성동구 송정동 37-28,37.5508174,127.0679535,2022,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동495,1,서울특별시 성동구 송정동 85-26,서울특별시 성동구 송정동 84-15,37.5507555,127.0681211,2021,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동496,1,서울특별시 성동구 송정동 123-15,서울특별시 성동구 송정동 44-10,37.5507191,127.0683711,2024,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동497,1,서울특별시 성동구 송정동 27-13,서울특별시 성동구 송정동 28-11,37.55077,127.0686191,2022,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동498,1,서울특별시 성동구 송정동 109-20,서울특별시 성동구 송정동 47-15,37.5510409,127.0661001,2022,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동499,1,서울특별시 성동구 송정동 91-8,서울특별시 성동구 송정동 48-14,37.5510357,127.0663372,2022,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동500,1,서울특별시 성동구 송정동 61-23,서울특별시 성동구 송정동 129-9,37.5509691,127.0665178,2021,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동501,1,서울특별시 성동구 송정동 10-19,서울특별시 성동구 송정동 124-23,37.5511161,127.0667625,2020,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동502,1,서울특별시 성동구 송정동 21-5,서울특별시 성동구 송정동 135-28,37.550986,127.0669794,2024,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동503,1,서울특별시 성동구 송정동 134-29,서울특별시 성동구 송정동 23-8,37.5510925,127.0672089,2021,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동504,1,서울특별시 성동구 송정동 20-22,서울특별시 성동구 송정동 139-26,37.5510688,127.0674728,2022,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동505,1,서울특별시 성동구 송정동 137-25,서울특별시 성동구 송정동 3-16,37.5510179,127.0676071,2021,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동506,1,서울특별시 성동구 송정동 85-14,서울특별시 성동구 송정동 91-26,37.5510499,127.0679059,2020,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동507,1,서울특별시 성동구 송정동 78-24,서울특별시 성동구 송정동 145-9,37.5510142,127.0680686,2018,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동508,1,서울특별시 성동구 송정동 14-22,서울특별시 성동구 송정동 75-26,37.5510686,127.0683875,2023,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동509,1,서울특별시 성동구 송정동 33-17,서울특별시 성동구 송정동 20-28,37.5510678,127.0685731,2024,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동510,1,서울특별시 성동구 송정동 71-28,서울특별시 성동구 송정동 66-1,37.5510123,127.0687805,2023,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동511,1,서울특별시 성동구 송정동 66-6,서울특별시 성동구 송정동 19-9,37.5512898,127.0665827,2024,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동512,1,서울특별시 성동구 송정동 67-27,서울특별시 성동구 송정동 68-6,37.5512315,127.0667324,2021,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동513,1,서울특별시 성동구 송정동 101-6,서울특별시 성동구 송정동 126-4,37.5512326,127.0670591,2019,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동514,1,서울특별시 성동구 송정동 28-30,서울특별시 성동구 송정동 114-23,37.551308,127.0672035,2020,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동515,1,서울특별시 성동구 송정동 65-25,서울특별시 성동구 송정동 115-1,37.551238,127.0673783,2021,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동516,1,서울특별시 성동구 송정동 100-9,서울특별시 성동구 송정동 39-23,37.5512453,127.0677012,2020,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동517,1,서울특별시 성동구 송정동 126-16,서울특별시 성동구 송정동 112-13,37.5513663,127.0679228,2024,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동518,1,서울특별시 성동구 송정동 139-8,서울특별시 성동구 송정동 1-13,37.551338,127.0681929,2023,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동519,1,서울특별시 성동구 송정동 138-30,서울특별시 성동구 송정동 92-11,37.5513524,127.0683722,2023,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동520,1,서울특별시 성동구 송정동 24-12,서울특별시 성동구 송정동 137-28,37.55127,127.068536,2020,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동521,1,서울특별시 성동구 송정동 52-6,서울특별시 성동구 송정동 142-2,37.5512344,127.0688328,2021,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동522,1,서울특별시 성동구 송정동 78-12,서울특별시 성동구 송정동 108-1,37.5515899,127.0665361,2022,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동523,1,서울특별시 성동구 송정동 25-20,서울특별시 성동구 송정동 93-28,37.5515128,127.066689,2024,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동524,1,서울특별시 성동구 송정동 54-9,서울특별시 성동구 송정동 14-7,37.551633,127.0669836,2018,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동525,1,서울특별시 성동구 송정동 128-6,서울특별시 성동구 송정동 41-22,37.5516026,127.0672441,2018,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동526,1,서울특별시 성동구 송정동 112-9,서울특별시 성동구 송정동 86-20,37.5514838,127.0674249,2024,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동527,1,서울특별시 성동구 송정동 14-30,서울특별시 성동구 송정동 138-6,37.5516176,127.0676712,2019,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동528,1,서울특별시 성동구 송정동 19-29,서울특별시 성동구 송정동 61-24,37.5516008,127.0679084,2021,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동529,1,서울특별시 성동구 송정동 84-8,서울특별시 성동구 송정동 29-11,37.55157,127.0681151,2019,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동530,1,서울특별시 성동구 송정동 97-29,서울특별시 성동구 송정동 57-3,37.5514908,127.0684131,2021,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동531,1,서울특별시 성동구 송정동 38-7,서울특별시 성동구 송정동 117-6,37.5515688,127.0685359,2021,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동532,1,서울특별시 성동구 송정동 92-9,서울특별시 성동구 송정동 52-11,37.5515349,127.0688325,2019,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동533,1,서울특별시 성동구 송정동 91-29,서울특별시 성동구 송정동 69-17,37.5518493,127.066792,2023,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동534,1,서울특별시 성동구 송정동 89-15,서울특별시 성동구 송정동 125-17,37.5517964,127.0669111,2022,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동535,1,서울특별시 성동구 송정동 137-29,서울특별시 성동구 송정동 75-15,37.5518615,127.0672097,2022,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동536,1,서울특별시 성동구 송정동 17-7,서울특별시 성동구 송정동 118-3,37.5517877,127.0674743,2018,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동537,1,서울특별시 성동구 송정동 28-6,서울특별시 성동구 송정동 71-4,37.5517913,127.0676273,2023,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동538,1,서울특별시 성동구 송정동 134-21,서울특별시 성동구 송정동 6-10,37.5517524,127.0678549,2021,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동539,1,서울특별시 성동구 송정동 122-12,서울특별시 성동구 송정동 108-15,37.5518839,127.0681496,2023,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동540,1,서울특별시 성동구 송정동 6-28,서울특별시 성동구 송정동 60-27,37.5518319,127.0683417,2022,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동541,1,서울특별시 성동구 송정동 84-16,서울특별시 성동구 송정동 136-27,37.5518319,127.068593,2022,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동542,1,서울특별시 성동구 송정동 79-6,서울특별시 성동구 송정동 67-8,37.5518,127.0688079,2021,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동543,1,서울특별시 성동구 송정동 38-12,서울특별시 성동구 송정동 73-15,37.5517883,127.0690375,2019,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동544,1,서울특별시 성동구 송정동 74-6,서울특별시 성동구 송정동 45-27,37.5518277,127.0692492,2023,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동545,1,서울특별시 성동구 송정동 52-6,서울특별시 성동구 송정동 98-10,37.552096,127.0670232,2022,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동546,1,서울특별시 성동구 송정동 150-10,서울특별시 성동구 송정동 127-18,37.5520609,127.0672661,2023,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동547,1,서울특별시 성동구 송정동 40-9,서울특별시 성동구 송정동 77-21,37.5520565,127.0673709,2024,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동548,1,서울특별시 성동구 송정동 74-14,서울특별시 성동구 송정동 46-16,37.5520842,127.0676186,2023,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동549,1,서울특별시 성동구 송정동 127-3,서울특별시 성동구 송정동 93-19,37.5520856,127.0678354,2021,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동550,1,서울특별시 성동구 송정동 122-23,서울특별시 성동구 송정동 31-12,37.5520729,127.0682019,2022,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동551,1,서울특별시 성동구 송정동 42-19,서울특별시 성동구 송정동 15-5,37.5520997,127.0682979,2020,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동552,1,서울특별시 성동구 송정동 42-2,서울특별시 성동구 송정동 70-12,37.5520562,127.0686381,2021,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동553,1,서울특별시 성동구 송정동 75-10,서울특별시 성동구 송정동 136-21,37.5520842,127.0689121,2018,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동554,1,서울특별시 성동구 송정동 25-20,서울특별시 성동구 송정동 43-18,37.5520646,127.069114,2020,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동555,1,서울특별시 성동구 송정동 78-9,서울특별시 성동구 송정동 93-4,37.552122,127.0693558,2022,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동556,1,서울특별시 성동구 송정동 11-3,서울특별시 성동구 송정동 84-16,37.552358,127.0672472,2018,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동557,1,서울특별시 성동구 송정동 80-22,서울특별시 성동구 송정동 114-8,37.5522976,127.0674397,2022,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동558,1,서울특별시 성동구 송정동 49-28,서울특별시 성동구 송정동 18-29,37.5523012,127.0677563,2024,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동559,1,서울특별시 성동구 송정동 46-1,서울특별시 성동구 송정동 126-22,37.5523644,127.0679811,2018,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동560,1,서울특별시 성동구 송정동 22-4,서울특별시 성동구 송정동 37-13,37.5522994,127.0681466,2021,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동561,1,서울특별시 성동구 송정동 44-3,서울특별시 성동구 송정동 94-7,37.5523472,127.0684515,2020,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동562,1,서울특별시 성동구 송정동 32-8,서울특별시 성동구 송정동 109-24,37.5522681,127.0686622,2021,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동563,1,서울특별시 성동구 송정동 70-25,서울특별시 성동구 송정동 103-12,37.5522806,127.0688734,2021,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동564,1,서울특별시 성동구 송정동 128-21,서울특별시 성동구 송정동 20-27,37.5525376,127.0672896,2024,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동565,1,서울특별시 성동구 송정동 77-19,서울특별시 성동구 송정동 103-26,37.5525754,127.0674126,2019,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동566,1,서울특별시 성동구 송정동 149-4,서울특별시 성동구 송정동 87-9,37.5525896,127.067752,2018,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동567,1,서울특별시 성동구 송정동 54-12,서울특별시 성동구 송정동 20-21,37.5525803,127.0679158,2024,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동568,1,서울특별시 성동구 송정동 139-11,서울특별시 성동구 송정동 52-14,37.5525379,127.0681916,2021,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동569,1,서울특별시 성동구 송정동 141-6,서울특별시 성동구 송정동 5-21,37.5525298,127.0683775,2023,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동570,1,서울특별시 성동구 송정동 61-28,서울특별시 성동구 송정동 114-13,37.5528878,127.0674762,2018,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동571,1,서울특별시 성동구 송정동 78-3,서울특별시 성동구 송정동 61-10,37.5528888,127.0676616,2019,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동572,1,서울특별시 성동구 송정동 82-29,서울특별시 성동구 송정동 105-26,37.5528808,127.0678565,2018,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동573,1,서울특별시 성동구 송정동 121-24,서울특별시 성동구 송정동 106-30,37.5527871,127.0680757,2024,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동574,1,서울특별시 성동구 송정동 42-23,서울특별시 성동구 송정동 67-17,37.5527965,127.0683626,2018,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동575,1,서울특별시 성동구 송정동 8-25,서울특별시 성동구 송정동 14-21,37.5528734,127.0688773,2023,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동576,1,서울특별시 성동구 송정동 12-5,서울특별시 성동구 송정동 128-28,37.5530662,127.0676404,2024,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동577,1,서울특별시 성동구 송정동 73-29,서울특별시 성동구 송정동 68-20,37.5530419,127.0678885,2024,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동578,1,서울특별시 성동구 송정동 112-29,서울특별시 성동구 송정동 43-11,37.5531187,127.0681051,2023,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동579,1,서울특별시 성동구 송정동 143-28,서울특별시 성동구 송정동 113-2,37.553156,127.0684172,2019,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동580,1,서울특별시 성동구 송정동 121-9,서울특별시 성동구 송정동 42-23,37.5530207,127.0685639,2021,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동581,1,서울특별시 성동구 송정동 11-15,서울특별시 성동구 송정동 92-23,37.5530667,127.0689185,2022,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동582,1,서울특별시 성동구 송정동 38-4,서울특별시 성동구 송정동 90-3,37.5530745,127.0690703,2019,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동583,1,서울특별시 성동구 송정동 5-4,서울특별시 성동구 송정동 119-6,37.5532913,127.0676118,2024,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동584,1,서울특별시 성동구 송정동 107-29,서울특별시 성동구 송정동 77-11,37.5532797,127.0678937,2022,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동585,1,서울특별시 성동구 송정동 68-11,서울특별시 성동구 송정동 48-7,37.5533664,127.0681841,2019,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동586,1,서울특별시 성동구 송정동 28-14,서울특별시 성동구 송정동 137-1,37.553263,127.0684522,2018,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동587,1,서울특별시 성동구 송정동 123-15,서울특별시 성동구 송정동 104-28,37.5533137,127.0685293,2023,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동588,1,서울특별시 성동구 송정동 78-20,서울특별시 성동구 송정동 93-23,37.553405,127.0688556,2023,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동589,1,서울특별시 성동구 송정동 38-21,서울특별시 성동구 송정동 62-14,37.5532806,127.0699241,2024,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동590,1,서울특별시 성동구 송정동 13-30,서울특별시 성동구 송정동 113-26,37.5535866,127.0679379,2021,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동591,1,서울특별시 성동구 송정동 27-27,서울특별시 성동구 송정동 144-2,37.5536582,127.0681839,2022,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동592,1,서울특별시 성동구 송정동 93-6,서울특별시 성동구 송정동 75-23,37.553521,127.0683958,2021,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동593,1,서울특별시 성동구 송정동 40-21,서울특별시 성동구 송정동 94-11,37.5536261,127.0686069,2024,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동594,1,서울특별시 성동구 송정동 107-25,서울특별시 성동구 송정동 2-8,37.5535262,127.0688951,2024,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동595,1,서울특별시 성동구 송정동 59-5,서울특별시 성동구 송정동 110-14,37.5535284,127.0700404,2021,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동596,1,서울특별시 성동구 송정동 95-22,서울특별시 성동구 송정동 135-13,37.5537786,127.0680973,2022,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동597,1,서울특별시 성동구 송정동 150-16,서울특별시 성동구 송정동 109-15,37.5538472,127.0684197,2023,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동598,1,서울특별시 성동구 송정동 42-5,서울특별시 성동구 송정동 130-5,37.5539067,127.0686055,2021,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동599,1,서울특별시 성동구 송정동 132-28,서울특별시 성동구 송정동 136-4,37.5538716,127.06878,2023,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동600,1,서울특별시 성동구 송정동 134-5,서울특별시 성동구 송정동 31-12,37.5537771,127.0700113,2020,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동601,1,서울특별시 성동구 송정동 8-26,서울특별시 성동구 송정동 37-5,37.5539163,127.0702005,2024,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동602,1,서울특별시 성동구 송정동 73-7,서울특별시 성동구 송정동 47-27,37.5538521,127.0703919,2023,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동603,1,서울특별시 성동구 송정동 143-21,서울특별시 성동구 송정동 33-10,37.5541656,127.0684031,2022,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동604,1,서울특별시 성동구 송정동 129-7,서울특별시 성동구 송정동 37-12,37.5540765,127.0685406,2022,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동605,1,서울특별시 성동구 송정동 109-30,서울특별시 성동구 송정동 143-15,37.554169,127.0688844,2018,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동606,1,서울특별시 성동구 송정동 90-27,서울특별시 성동구 송정동 55-19,37.5541071,127.0700542,2024,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동607,1,서울특별시 성동구 송정동 137-19,서울특별시 성동구 송정동 18-10,37.5540931,127.0701592,2018,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동608,1,서울특별시 성동구 송정동 143-9,서울특별시 성동구 송정동 111-7,37.5540746,127.0704038,2022,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동609,1,서울특별시 성동구 송정동 21-29,서울특별시 성동구 송정동 147-26,37.5543156,127.0685899,2018,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동610,1,서울특별시 성동구 송정동 109-3,서울특별시 성동구 송정동 64-7,37.5544235,127.0687954,2019,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동611,1,서울특별시 성동구 송정동 25-1,서울특별시 성동구 송정동 123-14,37.5543177,127.0690014,2024,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동612,1,서울특별시 성동구 송정동 134-26,서울특별시 성동구 송정동 61-3,37.5544184,127.070053,2024,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동613,1,서울특별시 성동구 송정동 115-19,서울특별시 성동구 송정동 32-3,37.554361,127.0702221,2018,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동614,1,서울특별시 성동구 송정동 17-26,서울특별시 성동구 송정동 33-2,37.5544117,127.0704445,2024,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동615,1,서울특별시 성동구 송정동 111-3,서울특별시 성동구 송정동 27-22,37.5543357,127.0706644,2018,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동616,1,서울특별시 성동구 송정동 6-27,서울특별시 성동구 송정동 36-13,37.5545221,127.068662,2023,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동617,1,서울특별시 성동구 송정동 79-15,서울특별시 성동구 송정동 62-12,37.5546446,127.068777,2024,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동618,1,서울특별시 성동구 송정동 112-29,서울특별시 성동구 송정동 17-4,37.5545782,127.0690188,2019,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동619,1,서울특별시 성동구 송정동 50-18,서울특별시 성동구 송정동 97-23,37.5546599,127.0692444,2020,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동620,1,서울특별시 성동구 송정동 63-30,서울특별시 성동구 송정동 12-25,37.5545695,127.0695243,2022,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동621,1,서울특별시 성동구 송정동 39-11,서울특별시 성동구 송정동 64-2,37.5546126,127.0698244,2023,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동622,1,서울특별시 성동구 송정동 150-29,서울특별시 성동구 송정동 126-7,37.5546459,127.0700595,2023,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동623,1,서울특별시 성동구 송정동 17-6,서울특별시 성동구 송정동 131-13,37.5545317,127.0702273,2024,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동624,1,서울특별시 성동구 송정동 128-17,서울특별시 성동구 송정동 119-6,37.5546598,127.0705043,2020,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동625,1,서울특별시 성동구 송정동 127-16,서울특별시 성동구 송정동 69-19,37.5546326,127.0707003,2021,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동626,1,서울특별시 성동구 송정동 101-13,서울특별시 성동구 송정동 53-13,37.5549001,127.0689055,2018,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동627,1,서울특별시 성동구 송정동 85-19,서울특별시 성동구 송정동 116-21,37.5548578,127.0690215,2020,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동628,1,서울특별시 성동구 송정동 46-2,서울특별시 성동구 송정동 126-1,37.5547872,127.0692402,2019,건축물,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동629,1,서울특별시 성동구 송정동 73-7,서울특별시 성동구 송정동 60-10,37.5548041,127.0696014,2023,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동630,1,서울특별시 성동구 송정동 133-1,서울특별시 성동구 송정동 44-11,37.5548562,127.0697605,2024,전용주,02-2286-5114,서울특별시 성동구청,2025-12-23
송정동631,1,서울특별시 성동구 송정동 34-18,서울특별시 성동구 송정동 108-16,37.5549178,127.0699824,2023,한전주,02-2286-5114,서울특별시 성동구청,2025-12-23
