스마트가로등유형,시도명,시군구명,도로명,소재지도로명주소,소재지지번주소,위도,경도,스마트가로등형태,점등상태여부,센서종류,센싱정보서비스,CCTV유무,WiFi유무,GPS수신기유무,비콘유무,조명제어여부,위급상황신고가능여부,앱서비스명,앱서비스제공내용,기타서비스,설치연도,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
01,전라남도,화순군,충의로,전라남도 화순군 화순읍 충의로 93,전라남도 화순군 화순읍 광덕리 128-1,35.05583477,126.9878455,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,쌍충로,전라남도 화순군 화순읍 쌍충로 45,전라남도 화순군 화순읍 삼천리 710-4,35.05586667,126.9814082,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,충의로,전라남도 화순군 화순읍 충의로 94,전라남도 화순군 화순읍 광덕리 272-43,35.05548793,126.9879543,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,성내길,전라남도 화순군 화순읍 성내길 13-2,전라남도 화순군 화순읍 삼천리 711-9,35.05642589,126.9814226,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,진각로,전라남도 화순군 화순읍 진각로 136,전라남도 화순군 화순읍 만연리 164,35.06324225,126.9868106,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,대교로,전라남도 화순군 화순읍 대교로 70,전라남도 화순군 화순읍 훈리 38-21,35.0633783,126.9870521,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,대교로,전라남도 화순군 화순읍 대교로 71,전라남도 화순군 화순읍 훈리 38-15,35.0635209,126.9872238,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,대교로,전라남도 화순군 화순읍 대교로 74,전라남도 화순군 화순읍 훈리 38-18,35.0633822,126.9874824,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,대교로,전라남도 화순군 화순읍 대교로 75,전라남도 화순군 화순읍 훈리 38-31,35.063512,126.9876812,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,대교로,전라남도 화순군 화순읍 대교로 76,전라남도 화순군 화순읍 훈리 38-11,35.0633684,126.987704,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,대교로,전라남도 화순군 화순읍 대교로 81,전라남도 화순군 화순읍 만연리 103,35.0635295,126.988213,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,대교로,전라남도 화순군 화순읍 대교로 85,전라남도 화순군 화순읍 만연리 104,35.06356025,126.988578,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,대교로,전라남도 화순군 화순읍 대교로 87,전라남도 화순군 화순읍 만연리 95,35.0636513,126.9887154,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,하주길,전라남도 화순군 화순읍 하주길 35,전라남도 화순군 화순읍 만연리 107,35.0633705,126.9889926,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,알메로,전라남도 화순군 화순읍 알메로 86,전라남도 화순군 화순읍 일심리 861,35.06312235,126.995007,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,대교로,전라남도 화순군 화순읍 대교로 143,전라남도 화순군 화순읍 유천리 312-2,35.06346271,126.9951028,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,대교로,전라남도 화순군 화순읍 대교로 139,전라남도 화순군 화순읍 유천리 332,35.06344655,126.9944495,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,광덕로,전라남도 화순군 화순읍 광덕로 202,전라남도 화순군 화순읍 만연리 244,35.06223873,126.9930577,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,대교로,전라남도 화순군 화순읍 대교로 129,전라남도 화순군 화순읍 유천리 335,35.06350717,126.993632,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,대교로,전라남도 화순군 화순읍 대교로 127,전라남도 화순군 화순읍 유천리 336,35.06350823,126.9933129,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,대교로,전라남도 화순군 화순읍 대교로 123,전라남도 화순군 화순읍 유천리 339-4,35.06351947,126.9927106,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,광덕로,전라남도 화순군 화순읍 광덕로 203,전라남도 화순군 화순읍 만연리 237-1,35.0623023,126.9907717,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,광덕로,전라남도 화순군 화순읍 광덕로 215,전라남도 화순군 화순읍 신기리 405-3,35.06475179,126.9908955,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,진각로,전라남도 화순군 화순읍 진각로 92,전라남도 화순군 화순읍 향청리 64-4,35.05962575,126.9852466,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,광덕중앙길,전라남도 화순군 화순읍 광덕중앙길 39-1,전라남도 화순군 화순읍 광덕리 61,35.059002,126.9863692,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,광덕중앙길,전라남도 화순군 화순읍 광덕중앙길 37-4,전라남도 화순군 화순읍 광덕리 66,35.05857731,126.9862973,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,광덕중앙길,전라남도 화순군 화순읍 광덕중앙길 21-5,전라남도 화순군 화순읍 광덕리 97-2,35.057793,126.9861483,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,광덕중앙길,전라남도 화순군 화순읍 광덕중앙길 21-5,전라남도 화순군 화순읍 광덕리 97-2,35.0577648,126.9861483,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,중앙로,전라남도 화순군 화순읍 중앙로 54-2,전라남도 화순군 화순읍 향청리 39,35.0603869,126.9875472,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,자치샘로,전라남도 화순군 화순읍 자치샘로 64,전라남도 화순군 화순읍 향청리 36-1,35.0605248,126.9876495,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,천변좌길,전라남도 화순군 화순읍 천변좌길 51-1,전라남도 화순군 화순읍 향청리 38-3,35.06029711,126.9877983,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,일심2길,전라남도 화순군 화순읍 일심2길 11,전라남도 화순군 화순읍 일심리 821,35.05591002,126.9935305,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,중앙로,전라남도 화순군 화순읍 중앙로 44,전라남도 화순군 화순읍 향청리 56-6,35.0603792,126.9861804,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,중앙로,전라남도 화순군 화순읍 중앙로 42,전라남도 화순군 화순읍 향청리 59-1,35.0603626,126.9860668,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,진각로,전라남도 화순군 화순읍 진각로 100,전라남도 화순군 화순읍 향청리 161-1,35.06024739,126.9856151,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,중앙로,전라남도 화순군 화순읍 중앙로 43,전라남도 화순군 화순읍 향청리 56-10,35.06061251,126.9862017,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,진각로,전라남도 화순군 화순읍 진각로 107,전라남도 화순군 화순읍 향청리 69-7,35.06082966,126.9855522,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,진각로,전라남도 화순군 화순읍 진각로 109,전라남도 화순군 화순읍 향청리 69-1,35.06115456,126.9856991,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,자치샘로,전라남도 화순군 화순읍 자치샘로 48,전라남도 화순군 화순읍 향청리 52,35.06103831,126.9861249,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,진각로,전라남도 화순군 화순읍 진각로 113,전라남도 화순군 화순읍 향청리 69-2,35.0613042,126.9856536,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,진각로,전라남도 화순군 화순읍 진각로 113,전라남도 화순군 화순읍 향청리 69-2,35.0613531,126.9856536,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,진각로,전라남도 화순군 화순읍 진각로 115-1,전라남도 화순군 화순읍 향청리 140-11,35.0616617,126.9857845,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,진각로,전라남도 화순군 화순읍 진각로 118,전라남도 화순군 화순읍 향청리 91-1,35.06165485,126.9861126,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,진각로,전라남도 화순군 화순읍 진각로 119,전라남도 화순군 화순읍 향청리 128-5,35.0619401,126.9858328,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,진각로,전라남도 화순군 화순읍 진각로 120,전라남도 화순군 화순읍 향청리 117,35.0619971,126.9862122,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,진각로,전라남도 화순군 화순읍 진각로 123-1,전라남도 화순군 화순읍 향청리 126-4,35.06226173,126.9859989,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,진각로,전라남도 화순군 화순읍 진각로 124,전라남도 화순군 화순읍 향청리 121,35.0623477,126.9863615,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,진각로,전라남도 화순군 화순읍 진각로 127,전라남도 화순군 화순읍 훈리 44-18,35.06270947,126.9862368,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,진각로,전라남도 화순군 화순읍 진각로 128,전라남도 화순군 화순읍 향청리 110-1,35.0626973,126.9865216,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,진각로,전라남도 화순군 화순읍 진각로 131-1,전라남도 화순군 화순읍 훈리 44-15,35.0629564,126.9863884,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,진각로,전라남도 화순군 화순읍 진각로 134-1,전라남도 화순군 화순읍 만연리 164-2,35.06312931,126.9868177,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,대교로,전라남도 화순군 화순읍 대교로 66,전라남도 화순군 화순읍 훈리 44-35,35.06332045,126.9864389,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,쌍충로,전라남도 화순군 화순읍 쌍충로 95,전라남도 화순군 화순읍 교리 249,35.06018741,126.9807789,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,쌍충로,전라남도 화순군 화순읍 쌍충로 92,전라남도 화순군 화순읍 교리 250-2,35.0599966,126.9819123,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,중앙로,전라남도 화순군 화순읍 중앙로 6,전라남도 화순군 화순읍 교리 237-8,35.0605306,126.9822239,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,중앙로,전라남도 화순군 화순읍 중앙로 10,전라남도 화순군 화순읍 교리 238-15,35.06029222,126.9824321,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,중앙로,전라남도 화순군 화순읍 중앙로 14,전라남도 화순군 화순읍 교리 238-12,35.0603188,126.9828178,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,중앙로,전라남도 화순군 화순읍 중앙로 14,전라남도 화순군 화순읍 교리 238-12,35.06031544,126.9828178,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,칠충로,전라남도 화순군 화순읍 칠충로 129,전라남도 화순군 화순읍 향청리 160-5,35.0603324,126.9831406,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,칠충로,전라남도 화순군 화순읍 칠충로 129,전라남도 화순군 화순읍 향청리 160-5,35.06030521,126.9831406,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,칠충로,전라남도 화순군 화순읍 칠충로 132-1,전라남도 화순군 화순읍 향청리 154-2,35.0603804,126.983460,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,중앙로,전라남도 화순군 화순읍 중앙로 22,전라남도 화순군 화순읍 향청리 153-20,35.06033659,126.9839185,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,만연로,전라남도 화순군 화순읍 만연로 150,전라남도 화순군 화순읍 신기리 114-4,35.06889393,126.9904287,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,중앙로,전라남도 화순군 화순읍 중앙로 21,전라남도 화순군 화순읍 향청리 153-11,35.0605158,126.9838997,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,중앙로,전라남도 화순군 화순읍 중앙로 20-2,전라남도 화순군 화순읍 향청리 153-28,35.06029827,126.9838448,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,중앙로,전라남도 화순군 화순읍 중앙로 27,전라남도 화순군 화순읍 향청리 79-16,35.0605192,126.9843392,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,중앙로,전라남도 화순군 화순읍 중앙로 26-1,전라남도 화순군 화순읍 향청리 79-31,35.0603825,126.9843812,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,중앙로,전라남도 화순군 화순읍 중앙로 31,전라남도 화순군 화순읍 향청리 79-12,35.06061658,126.9847203,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,중앙로,전라남도 화순군 화순읍 중앙로 30,전라남도 화순군 화순읍 향청리 79-22,35.0603725,126.9847705,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,중앙로,전라남도 화순군 화순읍 중앙로 35-1,전라남도 화순군 화순읍 향청리 76-13,35.060627,126.9852192,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,중앙로,전라남도 화순군 화순읍 중앙로 36,전라남도 화순군 화순읍 향청리 67-5,35.0603725,126.9851949,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,중앙로,전라남도 화순군 화순읍 중앙로 47,전라남도 화순군 화순읍 향청리 43,35.06046915,126.9864787,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,중앙로,전라남도 화순군 화순읍 중앙로 48,전라남도 화순군 화순읍 광덕리 52,35.0602942,126.9866352,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,중앙로,전라남도 화순군 화순읍 중앙로 51,전라남도 화순군 화순읍 향청리 44,35.0605215,126.9869542,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,중앙로,전라남도 화순군 화순읍 중앙로 52,전라남도 화순군 화순읍 향청리 45-1,35.0603821,126.9870428,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,중앙로,전라남도 화순군 화순읍 중앙로 55,전라남도 화순군 화순읍 향청리 41,35.0605233,126.9874763,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,안양산로,전라남도 화순군 화순읍 안양산로 58,전라남도 화순군 화순읍 유천리 100-1,35.0697585,126.9978895,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,안양산로,전라남도 화순군 화순읍 안양산로 60,전라남도 화순군 화순읍 유천리 105-2,35.06973717,126.9981978,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,안양산로,전라남도 화순군 화순읍 안양산로 62,전라남도 화순군 화순읍 유천리 106-1,35.06987661,126.9984204,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,안양산로,전라남도 화순군 화순읍 안양산로 63,전라남도 화순군 화순읍 유천리 98-3,35.07032712,126.9982956,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,안양산로,전라남도 화순군 화순읍 안양산로 68,전라남도 화순군 화순읍 유천리 109-3,35.0704357,126.9990206,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,안양산로,전라남도 화순군 화순읍 안양산로 68,전라남도 화순군 화순읍 유천리 109-3,35.0704864,126.9990206,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,안양산로,전라남도 화순군 화순읍 안양산로 77,전라남도 화순군 화순읍 유천리 94-1,35.07128114,126.9991764,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,안양산로,전라남도 화순군 화순읍 안양산로 83,전라남도 화순군 화순읍 유천리 143-1,35.07174598,126.999804,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,안양산로,전라남도 화순군 화순읍 안양산로 87,전라남도 화순군 화순읍 유천리 145,35.07190443,127.0000972,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,안양산로,전라남도 화순군 화순읍 안양산로 89,전라남도 화순군 화순읍 유천리 산 20-15,35.07193265,127.0003994,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
01,전라남도,화순군,안양산로,전라남도 화순군 화순읍 안양산로 94,전라남도 화순군 화순읍 유천리 140-2,35.07192229,127.0007395,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,전라남도 화순군청,061-379-3745,2025-11-10,5855000,전남광주통합특별시 화순군
