보안등위치명,설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명
창신2동,1,,서울특별시 종로구 창신2동 23-718,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 611-84,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 615-128,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 615-3,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 615-30,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 615-29,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 615-29,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 615-9,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 23-824(1),,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 23-824,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 615-25,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 614-1,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 611-28,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 460-114,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 640-120,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 640-241,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 640-134,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 640-163,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 640-164,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 640-161,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 640-145,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 660-80,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 660-80,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 660-111,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 660-112,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 660-112,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 660-124,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 217-10,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 211-20,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 211-12,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 202-10,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 202-5,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 207-49,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 207-51,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 207-52,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 207-6옆,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 217-2,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 207-30,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 207-20,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 201-16,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 201-15,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 201-13,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 201-10,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 202-18,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 202-29,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 202-28,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 202-22,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 202-21,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 202-3,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 1413,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 1416,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 1421-1,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 1419-2,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 1424,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 1424,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 1425,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 206-1,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 1426,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 1426,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 1427,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 1431,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 1423,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 1435,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 1436삼일A11동(1),,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 1436삼일A11동(2),,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 1436삼일A9동(2),,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 1436삼일A9동(2),,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 206-20,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 206-15,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 206-15,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 206-2,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 206,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 206-3,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 206-19,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 206-6,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 206-7,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 206-9,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 206-9,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 206-9,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 206-10,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 206-11,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 1425,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 206-2,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 53-41,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 성균관 담벽,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 성균관 담벽,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 성균관 담벽,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 와룡동 2-50,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 55,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 55-5,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 55-17,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 55-8,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 55-13,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 57-1,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 58-2,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 61-2,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 57-8,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 61-29,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 60-12,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 60-18,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 55-13,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 55-2,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 56-2,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 59-1,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 60-4,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 61-6,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 61-1,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 61-21,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 61-21,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 63-2,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 61-46,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 61-45,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 61-18,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 64-3,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 65-4,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 66-4,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 67-3,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 67-7,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 67-19,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 67-23,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 67-22,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 72-4,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 72-12,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 71-1,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 91-10,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 95,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 89-3,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 86-1,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 85-5,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 96-2,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 97-1,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 100-1,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 85-7,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 112-1,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 113-2,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 113-1,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 85-6,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 85-8,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 116-3,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 121-1,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 660-157,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 660-124,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 660-15,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 651-38,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 653,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 651-4,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 640-183,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 660-24,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 660-24,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 659-1,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 652,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 651-34,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 640-185,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 130-122,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 640-169,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 640-175,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 640-152,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 640-167,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 640-155,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 640-125,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 640-146,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 640-245,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 640-264,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 640-252,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 640-242,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 645-252앞,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 640-84앞,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 640-74,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 647-19,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 647-12,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 647-23,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 647-7,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 647-49,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 640-46,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 640-32,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 640-45,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 640-20 옆,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 640-15,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 640-224,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 640-224,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 615-1,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 640-9,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 640-4,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 640-61,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 640-60,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 640-250,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 640-211,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 647-35,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 647-35,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 647-29,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 647-32,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 640-211,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 583-11,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 593-83,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 586,,,,,02-2148-3193,서울특별시 종로구청
창신2동,1,,서울특별시 종로구 창신2동 583-33,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 232-11,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 232-12,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 232-5,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 233-18앞,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 232-14,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 235-5,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 235-5,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 235-3,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 232-13,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 (동묘),,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 (동묘),,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 226-6,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 227-5,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 222,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 221,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 227-7,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 226-1,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 232-3,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 234-49,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 237-12,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 237-14,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 234-22,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 206-17,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 234-35,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 237-18,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 237-9,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 237-8,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 237-7,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 236-2 옆(1),,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 236-2,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 232-14,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 234-28,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 234-86,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 204-11,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 204-16,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 232-20,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 240-1,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 241-3,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 241-12,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 241-19,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 241-101,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 318-3,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 318-9,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 317-58,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 317-2,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 296-19,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 242-7,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 242-7,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 242-7,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 242-7,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 244,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 236-2 앞 (1),,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 236-2 앞,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 236-2 앞 (2),,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 313-5,,,,,02-2148-3193,서울특별시 종로구청
숭인2동,1,,서울특별시 종로구 숭인2동 317-44,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 122-2,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 124,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 133,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 134-2,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 135,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 139,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 136-3,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 143-2,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 153-10,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 146,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 148-1,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 72-8,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 133,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 10-1,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 148-1,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 149,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 118-3,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 118-1,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 102-2,,,,,02-2148-3193,서울특별시 종로구청
혜화동,1,,서울특별시 종로구 명륜3가 99-7,,,,,02-2148-3193,서울특별시 종로구청
