보안등위치명,설치개수,소재지도로명주소,위도,경도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
제기동(정릉천228(벽)),1,서울특별시 동대문구 정릉천동로 157,37.58629022,127.0367191,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
제기동(정릉천229(벽)),1,서울특별시 동대문구 정릉천동로 157,37.58629022,127.0367191,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
제기동(정릉천230(벽)),1,서울특별시 동대문구 고산자로 539-1,37.58761151,127.0374267,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
제기동(정릉천231(벽)),1,서울특별시 동대문구 고산자로 539-1,37.58761151,127.0374267,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
제기동(정릉천232(벽)),1,서울특별시 동대문구 고산자로 539-1,37.58761151,127.0374267,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
제기동(정릉천233(벽)),1,서울특별시 동대문구 고산자로 539-1,37.58761151,127.0374267,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
제기동(정릉천234(벽)),1,서울특별시 동대문구 회기로 24,37.59109462,127.0391597,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
제기동(정릉천235(벽)),1,서울특별시 동대문구 회기로 24,37.59109462,127.0391597,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
제기동(정릉천236(벽)),1,서울특별시 동대문구 회기로 24,37.59109462,127.0391597,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
제기동(정릉천237(벽)),1,서울특별시 동대문구 회기로 24,37.59109462,127.0391597,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
제기동(정릉천238(벽)),1,서울특별시 동대문구 회기로 24,37.59109462,127.0391597,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
제기동(정릉천239(벽)),1,서울특별시 동대문구 회기로 24,37.59109462,127.0391597,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
제기동(정릉천240(벽)),1,서울특별시 동대문구 고산자로 539-1,37.58761151,127.0374267,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
제기동(정릉천241(벽)),1,서울특별시 동대문구 고산자로 539-1,37.58761151,127.0374267,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
제기동(정릉천242(벽)),1,서울특별시 동대문구 고산자로 539-1,37.58761151,127.0374267,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
제기동(정릉천243(벽)),1,서울특별시 동대문구 고산자로 539-1,37.58761151,127.0374267,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
제기동(정릉천244(벽)),1,서울특별시 동대문구 정릉천동로 157,37.58629022,127.0367191,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
제기동(정릉천245(벽)),1,서울특별시 동대문구 정릉천동로 157,37.58629022,127.0367191,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
제기동(정릉천246(벽)),1,서울특별시 동대문구 정릉천동로 157,37.58629022,127.0367191,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
제기동(정릉천247(벽)),1,서울특별시 동대문구 약령시로 52,37.58265973,127.0357015,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
제기동(정릉천248(벽)),1,서울특별시 동대문구 약령시로 52,37.58265973,127.0357015,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
제기동(정릉천249(벽)),1,서울특별시 동대문구 왕산로 109,37.57865198,127.0359343,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
제기동(정릉천250(벽)),1,서울특별시 동대문구 왕산로 109,37.57865198,127.0359343,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
제기동(정릉천251(벽)),1,서울특별시 동대문구 왕산로 109,37.57865198,127.0359343,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
제기동(정릉천252(벽)),1,서울특별시 동대문구 왕산로 109,37.57865198,127.0359343,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
제기동(정릉천253(벽)),1,서울특별시 동대문구 왕산로 109,37.57865198,127.0359343,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
제기동(정릉천254(벽)),1,서울특별시 동대문구 왕산로 109,37.57865198,127.0359343,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
제기동(제기한신01),1,서울특별시 동대문구 고산자로54길 6,37.58722375,127.0384961,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
제기동(제기한신02),1,서울특별시 동대문구 고산자로54길 9,37.58891994,127.0398783,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
제기동(제기한신03),1,서울특별시 동대문구 고산자로54길 16,37.58758708,127.0388537,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
제기동(제기한신04),1,서울특별시 동대문구 고산자로54길 22-2,37.58773261,127.0390217,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
제기동(제기한신05),1,서울특별시 동대문구 고산자로54길 28,37.58798727,127.0393128,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
제기동(제기한신06),1,서울특별시 동대문구 고산자로54길 32,37.58811423,127.0394131,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
제기동(제기한신07),1,서울특별시 동대문구 고산자로54길 43-3,37.58891994,127.0398783,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
제기동(제기한신08),1,서울특별시 동대문구 고산자로 54길 47-1,37.58891994,127.0398783,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
제기동(제기한신09),1,서울특별시 동대문구 고산자로 54길 51-4,37.58891994,127.0398783,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
제기동(제기한신10),1,서울특별시 동대문구 고산자로 54길 59,37.58891994,127.0398783,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
제기동(제기한신11),1,서울특별시 동대문구 제기로 17길 59,37.58937492,127.0404273,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
제기동(제기한신12),1,서울특별시 동대문구 고산자로54길 66,37.58948257,127.0403693,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
제기동(제기한신13),1,서울특별시 동대문구 제기로 17길 65,37.58969099,127.0405139,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
제기동(제기한신14),1,서울특별시 동대문구 제기로17길 67,37.58976325,127.0405356,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0001),1,서울특별시 동대문구 회기로5길 100 ,37.59525425,127.0409861,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0002),1,서울특별시 동대문구 회기로5길 100 ,37.59525425,127.0409861,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0003),1,서울특별시 동대문구 회기로5길  정릉천변 ,37.59396305,127.0406516,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0004),1,서울특별시 동대문구 회기로5길  정릉천변 ,37.59396305,127.0406516,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0005),1,서울특별시 동대문구 회기로5길  정릉천변 ,37.59396305,127.0406516,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0006),1,서울특별시 동대문구 회기로5길  정릉천변 ,37.59396305,127.0406516,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0007),1,서울특별시 동대문구 회기로5길  정릉천변 ,37.59396305,127.0406516,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0008),1,서울특별시 동대문구 회기로5길  정릉천변 ,37.59396305,127.0406516,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0009),1,서울특별시 동대문구 회기로5길 100,37.59525425,127.0409861,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0010),1,서울특별시 동대문구 회기로5길 100,37.59525425,127.0409861,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0011),1,서울특별시 동대문구 회기로5길 100,37.59525425,127.0409861,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0012),1,서울특별시 동대문구 회기로5길 100,37.59525425,127.0409861,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0013),1,서울특별시 동대문구 회기로5길 100,37.59525425,127.0409861,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0014),1,서울특별시 동대문구 회기로 47 한국개발원 ,37.59502054,127.0421668,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0015),1,서울특별시 동대문구 회기로 47 한국개발원 ,37.59502054,127.0421668,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0016),1,서울특별시 동대문구 회기로 47 한국개발원 ,37.59502054,127.0421668,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0017),1,서울특별시 동대문구 회기로 47 한국개발원 ,37.59502054,127.0421668,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0018),1,서울특별시 동대문구 회기로 47 한국개발원 ,37.59502054,127.0421668,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0019),1,서울특별시 동대문구 회기로 47 한국개발원 ,37.59502054,127.0421668,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0020),1,서울특별시 동대문구 회기로5길 한국개발연구원 ,37.59396305,127.0406516,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0021),1,서울특별시 동대문구 회기로5길,37.59396305,127.0406516,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0022),1,서울특별시 동대문구 회기로5길  정릉천변 ,37.59396305,127.0406516,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0023),1,서울특별시 동대문구 회기로5길  정릉천변 ,37.59396305,127.0406516,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0024),1,서울특별시 동대문구 회기로5길  정릉천변 ,37.59396305,127.0406516,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0025),1,서울특별시 동대문구 회기로5길  정릉천변 ,37.59396305,127.0406516,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0026),1,서울특별시 동대문구 회기로 47 한국개발원 ,37.59502054,127.0421668,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0028),1,서울특별시 동대문구 회기로8길 23,37.59072689,127.0404779,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0029),1,서울특별시 동대문구 회기로8길 21,37.59077957,127.0403074,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0030),1,서울특별시 동대문구 회기로8길 21,37.59077957,127.0403074,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0031),1,서울특별시 동대문구 회기로8길 27,37.59070989,127.0406027,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0033),1,서울특별시 동대문구 회기로8길 37,37.59083124,127.041122,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0034),1,서울특별시 동대문구 회기로 40-10,37.59072919,127.040761,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0035),1,서울특별시 동대문구 회기로8길 37,37.59083124,127.041122,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0036),1,서울특별시 동대문구 회기로 36-10,37.59088759,127.0402947,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0037),1,서울특별시 동대문구 홍릉로29길 8-4,37.59106336,127.0419683,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0038),1,서울특별시 동대문구 회기로 52,37.59104717,127.042195,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0039),1,서울특별시 동대문구 회기로8길 46,37.59092482,127.0415511,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0040),1,서울특별시 동대문구 홍릉로29길 10,37.59088198,127.0418234,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0041),1,서울특별시 동대문구 제기로23길 9,37.58724792,127.0425833,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0042),1,서울특별시 동대문구 홍릉로29길 19,37.59059883,127.0413515,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0043),1,서울특별시 동대문구 홍릉로8길 32,37.58450677,127.0445658,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0044),1,서울특별시 동대문구 홍릉로8길 34,37.58450677,127.0445658,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0045),1,서울특별시 동대문구 제기로21길 79,37.59026244,127.0409821,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0046),1,서울특별시 동대문구 홍릉로27길 20,37.59030951,127.0412306,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0047),1,서울특별시 동대문구 홍릉로27길 14-3,37.59045513,127.0414099,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0048),1,서울특별시 동대문구 제기로21길 82,37.59032634,127.0410832,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0049),1,서울특별시 동대문구 홍릉로27길 16,37.5903381,127.0414228,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0050),1,서울특별시 동대문구 홍릉로27길 12-2,37.59043987,127.0417498,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0051),1,서울특별시 동대문구 홍릉로27길 12,37.59035731,127.0415697,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0052),1,서울특별시 동대문구 홍릉로27길 2-3,37.59055092,127.0421108,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0054),1,서울특별시 동대문구 제기로17길 67,37.58976325,127.0405356,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0055),1,서울특별시 동대문구 제기로17길 61,37.5895107,127.0405049,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0056),1,서울특별시 동대문구 고산자로54길 60,37.5892292,127.0402367,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0057),1,서울특별시 동대문구 제기로17길 59,37.58937492,127.0404273,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0058),1,서울특별시 동대문구 제기로17길 51-4,37.58911447,127.0405326,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0059),1,서울특별시 동대문구 전농로17길 55-9,37.57893603,127.0554942,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0060),1,서울특별시 동대문구 고산자로52길 59,37.58902051,127.0400582,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0061),1,서울특별시 동대문구 제기로17길 49-6,37.58896986,127.0404778,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0062),1,서울특별시 동대문구 제기로17길 49,37.58899845,127.0406699,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0063),1,서울특별시 동대문구 전농로17길 49-6,37.57893603,127.0554942,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0064),1,서울특별시 동대문구 제기로17길 47,37.58890826,127.0406598,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0065),1,서울특별시 동대문구 제기로17가길 4,37.58871888,127.0406396,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0067),1,서울특별시 동대문구 제기로17길 45-8,37.58881596,127.0403892,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0068),1,서울특별시 동대문구 제기로17가길 5,37.58860084,127.0405278,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0069),1,서울특별시 동대문구 제기로17길 41,37.58862088,127.0407767,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0070),1,서울특별시 동대문구 제기로17길 41,37.58862088,127.0407767,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0071),1,서울특별시 동대문구 제기로17길 37,37.58847682,127.0407899,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0072),1,서울특별시 동대문구 제기로17길 35,37.58833313,127.0408483,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0073),1,서울특별시 동대문구 제기로17길 29,37.58806339,127.0409197,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0074),1,서울특별시 동대문구 제기로17길 29-5,37.58799803,127.0406375,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0075),1,서울특별시 동대문구 제기로17길 31-1,37.58824156,127.0406683,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0076),1,서울특별시 동대문구 제기로17가길 3-34,37.58805107,127.0405122,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0077),1,서울특별시 동대문구 제기로17가길 3-10,37.58828578,127.0405659,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0078),1,서울특별시 동대문구 제기로17가길 3-6,37.58843857,127.0405186,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0079),1,서울특별시 동대문구 제기로17가길 3-16,37.58840134,127.0403719,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0080),1,서울특별시 동대문구 제기로17가길 3-18,37.58834738,127.0403839,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0081),1,서울특별시 동대문구 고산자로52길 53,37.58878608,127.0400386,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0082),1,서울특별시 동대문구 제기로17가길 12,37.58875115,127.0401749,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0083),1,서울특별시 동대문구 제기로17가길 11,37.58859753,127.0401203,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0084),1,서울특별시 동대문구 고산자로52길 46,37.58840815,127.0401,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0085),1,서울특별시 동대문구 제기로17가길 11-8,37.58837321,127.0402364,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0086),1,서울특별시 동대문구 제기로17가길 11-12,37.5882092,127.040012,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0087),1,서울특별시 동대문구 제기로17가길 11-22,37.58806624,127.040161,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0088),1,서울특별시 동대문구 제기로15길 12-24,37.5877875,127.0402326,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0089),1,서울특별시 동대문구 제기로17길 25-18,37.58782483,127.0403906,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0090),1,서울특별시 동대문구 제기로17길 25-8,37.58782758,127.0407302,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0091),1,서울특별시 동대문구 제기로17길 25,37.5879014,127.0409444,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0092),1,서울특별시 동대문구 제기로17길 21-16,37.58755564,127.0405299,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0093),1,서울특별시 동대문구 제기로17길 21-8,37.58760308,127.0408237,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0094),1,서울특별시 동대문구 제기로17길 23,37.58778456,127.0409799,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0095),1,서울특별시 동대문구 제기로17길 21,37.58767663,127.0410039,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0096),1,서울특별시 동대문구 제기로15길 12-16,37.58756364,127.0404053,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0097),1,서울특별시 동대문구 제기로17길 21-14,37.58760989,127.0405519,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0098),1,서울특별시 동대문구 제기로17길 21-8,37.58760308,127.0408237,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0099),1,서울특별시 동대문구 제기로17길 21,37.58767663,127.0410039,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0100),1,서울특별시 동대문구 제기로17길 17-16,37.5874832,127.0404856,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0101),1,서울특별시 동대문구 제기로17길 17-12,37.58751152,127.0406437,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0102),1,서울특별시 동대문구 제기로17길 17-8,37.58753992,127.0408132,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0103),1,서울특별시 동대문구 제기로17길 15,37.58745176,127.0410521,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0104),1,서울특별시 동대문구 제기로 67-11,37.58727663,127.0405675,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0105),1,서울특별시 동대문구 제기로17길 15-12,37.58739458,127.0406679,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0106),1,서울특별시 동대문구 제기로17길 15-8,37.58738731,127.0408831,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0107),1,서울특별시 동대문구 제기로17길 15,37.58745176,127.0410521,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0108),1,서울특별시 동대문구 제기로 67-7,37.58716796,127.0405009,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0109),1,서울특별시 동대문구 제기로17길 13-14,37.58729575,127.0407031,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0110),1,서울특별시 동대문구 제기로 17길 13-6,37.58733371,127.0409404,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0111),1,서울특별시 동대문구 제기로17길 9-10,37.58715297,127.0408748,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0112),1,서울특별시 동대문구 제기로17길 9-4,37.58722634,127.0410323,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0113),1,서울특별시 동대문구 제기로17길 7,37.58712806,127.0411355,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0114),1,서울특별시 동대문구 제기로17길 7-12,37.58708035,127.0408078,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0115),1,서울특별시 동대문구 제기로17길 7-8,37.58705424,127.0409213,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0116),1,서울특별시 동대문구 제기로17길 7,37.58712806,127.0411355,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0117),1,서울특별시 동대문구 제기로17길 5-6,37.58700101,127.0410239,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0118),1,서울특별시 동대문구 제기로17길 5-12,37.58697242,127.0408318,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0119),1,서울특별시 동대문구 제기로 67,37.58685401,127.0406748,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0120),1,서울특별시 동대문구 고산자로54길 78-2,37.58996357,127.0407935,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0121),1,서울특별시 동대문구 제기로21길 77-1,37.5885716,127.0413661,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0122),1,서울특별시 동대문구 고산자로 54길 78,37.58994491,127.0407144,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0123),1,서울특별시 동대문구 제기로17길 68,37.58984599,127.0407383,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0124),1,서울특별시 동대문구 제기로21길 69-18,37.58986465,127.0408174,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0125),1,서울특별시 동대문구 제기로21길 69-8,37.58992992,127.0410883,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0126),1,서울특별시 동대문구 제기로21길 69-14,37.58987476,127.0409531,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0127),1,서울특별시 동대문구 제기로21길 69-8,37.58992992,127.0410883,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0128),1,서울특별시 동대문구 제기로17길 60,37.58947733,127.0408337,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0129),1,서울특별시 동대문구 제기로21길 63-9,37.58950601,127.0410371,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0130),1,서울특별시 동대문구 제기로21길 63,37.58955354,127.0413422,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0131),1,서울특별시 동대문구 제기로17길 56,37.58924345,127.0408819,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0132),1,서울특별시 동대문구 제기로21길 59-9,37.58927223,127.0410967,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0133),1,서울특별시 동대문구 제기로21길 57,37.58931975,127.0414018,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0134),1,서울특별시 동대문구 제기로17길 50,37.58900966,127.0409416,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0135),1,서울특별시 동대문구 제기로21길 53-10,37.58919132,127.0411204,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0136),1,서울특별시 동대문구 제기로21길 53,37.58922083,127.0414257,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0137),1,서울특별시 동대문구 제기로17길 44,37.58876687,127.0410013,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0138),1,서울특별시 동대문구 제기로21길 47-9,37.58879564,127.0412161,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0139),1,서울특별시 동대문구 제기로21길 47,37.58884308,127.0415098,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0140),1,서울특별시 동대문구 제기로21길 43-15,37.58853308,127.0410609,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0141),1,서울특별시 동대문구 제기로21길 43-10,37.58866096,127.0412744,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0142),1,서울특별시 동대문구 제기로21길 41,37.58860929,127.0415695,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0143),1,서울특별시 동대문구 제기로21길 43-15,37.58853308,127.0410609,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0144),1,서울특별시 동대문구 제기로17길 38,37.58843407,127.0410735,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0145),1,서울특별시 동대문구 제기로21길 37-8,37.5884906,127.0413785,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0146),1,서울특별시 동대문구 제기로21길 37-2,37.58851037,127.0415934,한전주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0148),1,서울특별시 동대문구 홍릉로25길 26,37.58822841,127.0412686,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0149),1,서울특별시 동대문구 홍릉로25길 20-1,37.58827594,127.0415737,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0150),1,서울특별시 동대문구 홍릉로25길 25,37.58800363,127.0413281,전용주,02-2127-4834,서울특별시 동대문구청,2024-12-26
청량리동(0151),1,서울특별시 동대문구 홍릉로25길 21-1,37.58802294,127.0414864,건축물,02-2127-4834,서울특별시 동대문구청,2024-12-26
