보안등표찰명,소재지지번주소,경도,위도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
홍은2동4089,서울특별시 서대문구 홍은동11-141,126.9474076,37.6016615,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동190,서울특별시 서대문구 홍은동265-115,126.932756,37.5864106,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동214,서울특별시 서대문구 홍은동11-212,126.9461931,37.6002541,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동221,서울특별시 서대문구 홍은동11-287,126.9467664,37.5997546,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동2014,서울특별시 서대문구 홍은동11-306,126.9462625,37.6001466,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동726,서울특별시 서대문구 홍은동11-408,126.9481005,37.5999107,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동180,서울특별시 서대문구 홍은동11-440,126.9471092,37.5995324,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동210,서울특별시 서대문구 홍은동265-186,126.9315585,37.5878054,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은1동4044,서울특별시 서대문구 홍은동11-492,126.9483007,37.6017776,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동4095,서울특별시 서대문구 홍은동11-83,126.948762,37.601187,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동114,서울특별시 서대문구 홍은동13-45,126.9447653,37.6003134,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동45,서울특별시 서대문구 홍은동137-6,126.9406095,37.5939059,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동117,서울특별시 서대문구 홍은동14-13,126.9450482,37.6003339,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동675,서울특별시 서대문구 홍은동14-31,126.9445889,37.6007803,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동113,서울특별시 서대문구 홍은동14-46,126.9447035,37.6006823,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동1290,서울특별시 서대문구 홍은동150-13,126.9410736,37.5971087,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동36,서울특별시 서대문구 홍은동162-20,126.9394313,37.59713,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동6020,서울특별시 서대문구 홍은동171-1,126.9393899,37.5952645,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동1-15,서울특별시 서대문구 홍은동171-32,126.9392996,37.5952457,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동31,서울특별시 서대문구 홍은동171-46,126.9394929,37.5951843,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동51,서울특별시 서대문구 홍은동17-15,126.9443759,37.5990214,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동53-1,서울특별시 서대문구 홍은동17-29,126.9445477,37.5988878,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동25,서울특별시 서대문구 홍은동173-13,126.9386542,37.5960328,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동24,서울특별시 서대문구 홍은동173-13,126.9386542,37.5960328,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동104,서울특별시 서대문구 홍은동186-1,126.9351681,37.5935325,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동824,서울특별시 서대문구 홍은동186-22,126.9345182,37.594644,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동825,서울특별시 서대문구 홍은동186-22,126.9345182,37.594644,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동107,서울특별시 서대문구 홍은동186-25,126.9344969,37.5953376,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동106,서울특별시 서대문구 홍은동186-25,126.9344969,37.5953376,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동9673,서울특별시 서대문구 홍은동186-25,126.9344969,37.5953376,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동90,서울특별시 서대문구 홍은동186-25,126.9344969,37.5953376,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동73,서울특별시 서대문구 홍은동188-10,126.9333655,37.5952733,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동885,서울특별시 서대문구 홍은동188-100,126.9338121,37.5949259,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동74,서울특별시 서대문구 홍은동188-11,126.9333109,37.5951286,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동75,서울특별시 서대문구 홍은동188-13,126.9331677,37.594848,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동749,서울특별시 서대문구 홍은동188-29,126.9331268,37.5953342,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동748,서울특별시 서대문구 홍은동188-29,126.9331268,37.5953342,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동70,서울특별시 서대문구 홍은동188-29,126.9331268,37.5953342,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동72,서울특별시 서대문구 홍은동188-9,126.9334657,37.5953913,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동105,서울특별시 서대문구 홍은동189-15,126.9342162,37.5943799,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동77,서울특별시 서대문구 홍은동189-16,126.9341503,37.5942352,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동109,서울특별시 서대문구 홍은동189-2,126.9338405,37.5945207,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동832,서울특별시 서대문구 홍은동189-2,126.9338405,37.5945207,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동78,서울특별시 서대문구 홍은동189-22,126.933292,37.5940742,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동10097,서울특별시 서대문구 홍은동189-28,126.9344283,37.5937962,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동10162,서울특별시 서대문구 홍은동189-33,126.9341107,37.5946313,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동103,서울특별시 서대문구 홍은동189-39,126.9333235,37.5942457,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동100,서울특별시 서대문구 홍은동189-7,126.9337881,37.5942229,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동831,서울특별시 서대문구 홍은동189-8,126.9335349,37.5945089,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동102,서울특별시 서대문구 홍은동190-10,126.9342838,37.5936057,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동97,서울특별시 서대문구 홍은동190-12,126.9339679,37.5935307,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동98,서울특별시 서대문구 홍은동190-13,126.9339545,37.5936748,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동866,서울특별시 서대문구 홍은동190-18,126.9335604,37.593518,전용주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동862,서울특별시 서대문구 홍은동190-19,126.9337306,37.5934925,전용주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동713,서울특별시 서대문구 홍은동190-24,126.9343569,37.5932459,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동113-1,서울특별시 서대문구 홍은동190-26,126.9342919,37.5930381,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동112,서울특별시 서대문구 홍은동190-27,126.9340335,37.5929006,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동162,서울특별시 서대문구 홍은동190-30,126.9340358,37.5927384,전용주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동115,서울특별시 서대문구 홍은동190-33,126.9341023,37.5928381,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동10098,서울특별시 서대문구 홍은동190-53,126.934556,37.5935811,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동110,서울특별시 서대문구 홍은동190-54,126.9339515,37.5930891,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동101,서울특별시 서대문구 홍은동190-9,126.9341803,37.5937219,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동80,서울특별시 서대문구 홍은동191-105,126.9326264,37.593897,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동111,서울특별시 서대문구 홍은동191-11,126.9336142,37.5929238,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동1-11,서울특별시 서대문구 홍은동191-12,126.933595,37.5926804,통신주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동130,서울특별시 서대문구 홍은동191-13,126.9338014,37.592502,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동84,서울특별시 서대문구 홍은동191-133,126.9321473,37.594145,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동83,서울특별시 서대문구 홍은동191-139,126.9318846,37.5935119,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동148-1,서울특별시 서대문구 홍은동191-14,126.9342495,37.5928395,전용주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동818,서울특별시 서대문구 홍은동191-149,126.93315,37.5929196,전용주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동817,서울특별시 서대문구 홍은동191-149,126.93315,37.5929196,전용주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동95,서울특별시 서대문구 홍은동191-149,126.93315,37.5929196,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동91,서울특별시 서대문구 홍은동191-153,126.9329985,37.5932156,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동10115,서울특별시 서대문구 홍은동191-17,126.9345854,37.5923109,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동93,서울특별시 서대문구 홍은동191-199,126.9347434,37.5923484,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동133,서울특별시 서대문구 홍은동191-199,126.9347434,37.5923484,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동129,서울특별시 서대문구 홍은동191-21,126.933744,37.5925556,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동9481,서울특별시 서대문구 홍은동191-219,126.9334582,37.5927422,전용주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동95-1,서울특별시 서대문구 홍은동191-22,126.9334432,37.5930034,통신주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동839,서울특별시 서대문구 홍은동191-222,126.9342221,37.5923797,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동9604,서울특별시 서대문구 홍은동191-28,126.9332341,37.5933709,전용주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동1-4,서울특별시 서대문구 홍은동191-32,126.9346453,37.5920772,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동131,서울특별시 서대문구 홍은동191-41,126.9343788,37.5925073,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동92,서울특별시 서대문구 홍은동191-45,126.9331563,37.5932711,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동115-1,서울특별시 서대문구 홍은동191-46,126.933961,37.5924224,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동94,서울특별시 서대문구 홍은동191-48,126.9333343,37.593489,전용주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동526,서울특별시 서대문구 홍은동191-59,126.933089,37.5940183,통신주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동79,서울특별시 서대문구 홍은동191-61,126.9329649,37.5939812,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동780,서울특별시 서대문구 홍은동191-65,126.9326567,37.5941586,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동744,서울특별시 서대문구 홍은동191-68,126.9324996,37.5940581,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동81,서울특별시 서대문구 홍은동191-73,126.9323357,37.5936421,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동87,서울특별시 서대문구 홍은동191-80,126.9321247,37.5933519,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동91-1,서울특별시 서대문구 홍은동191-81,126.9325669,37.5933108,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동85,서울특별시 서대문구 홍은동191-86,126.9328656,37.5938001,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동86,서울특별시 서대문구 홍은동191-88,126.9326985,37.5936093,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동6086,서울특별시 서대문구 홍은동191-88,126.9326985,37.5936093,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동9003,서울특별시 서대문구 홍은동191-89,126.9326318,37.5935186,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동89,서울특별시 서대문구 홍은동191-98,126.93305,37.5935765,전용주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동134,서울특별시 서대문구 홍은동192-10,126.9347835,37.5919162,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동116,서울특별시 서대문구 홍은동192-3,126.9341462,37.5921447,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동136,서울특별시 서대문구 홍은동192-5,126.9346811,37.5919513,통신주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동1-3,서울특별시 서대문구 홍은동192-9,126.9347582,37.5921052,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동731,서울특별시 서대문구 홍은동19-29,126.9456469,37.5980327,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동127,서울특별시 서대문구 홍은동193-9,126.9337967,37.5920335,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동1313,서울특별시 서대문구 홍은동197-18,126.9333145,37.5917047,통신주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동122,서울특별시 서대문구 홍은동195-18,126.9332831,37.5923172,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동670,서울특별시 서대문구 홍은동195-35,126.9327815,37.5925559,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동120,서울특별시 서대문구 홍은동195-35,126.9327815,37.5925559,통신주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동718,서울특별시 서대문구 홍은동195-48,126.9329225,37.5921968,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동719,서울특별시 서대문구 홍은동195-48,126.9329225,37.5921968,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동693,서울특별시 서대문구 홍은동195-8,126.9325218,37.5924995,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동124,서울특별시 서대문구 홍은동196-12,126.9334138,37.5918858,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동128,서울특별시 서대문구 홍은동196-16,126.9333218,37.5919841,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동139,서울특별시 서대문구 홍은동196-5,126.9333878,37.591327,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동1,서울특별시 서대문구 홍은동196-5,126.9333878,37.591327,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동126-1,서울특별시 서대문구 홍은동197-18,126.9333145,37.5917047,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동1050,서울특별시 서대문구 홍은동198-1,126.9345914,37.5903017,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동146,서울특별시 서대문구 홍은동198-10,126.9334182,37.5907866,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동1046,서울특별시 서대문구 홍은동198-17,126.9336008,37.5906892,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동150,서울특별시 서대문구 홍은동198-2,126.9344666,37.5903185,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동834,서울특별시 서대문구 홍은동198-4,126.9339071,37.5906469,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동145,서울특별시 서대문구 홍은동466,126.933574,37.5909772,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동1049,서울특별시 서대문구 홍은동199-2,126.9341727,37.5902799,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동149,서울특별시 서대문구 홍은동199-24,126.933993,37.5901791,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동166,서울특별시 서대문구 홍은동200-10,126.9345398,37.5899498,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동165,서울특별시 서대문구 홍은동200-16,126.9345272,37.5900398,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동167,서울특별시 서대문구 홍은동200-3,126.9345145,37.5901388,통신주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동1066,서울특별시 서대문구 홍은동200-5,126.9344266,37.5899488,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동167-1,서울특별시 서대문구 홍은동200-8,126.9343897,37.5901557,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동10122,서울특별시 서대문구 홍은동203-3,126.9353118,37.5898036,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동164,서울특별시 서대문구 홍은동204-11,126.9350253,37.5900443,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동144,서울특별시 서대문구 홍은동204-14,126.9352377,37.5902354,전용주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동847,서울특별시 서대문구 홍은동204-16,126.9347944,37.5903575,통신주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동735,서울특별시 서대문구 홍은동204-27,126.9351637,37.5906672,전용주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동736,서울특별시 서대문구 홍은동204-27,126.9351637,37.5906672,전용주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동71,서울특별시 서대문구 홍은동204-3,126.9349175,37.5904578,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동162-1,서울특별시 서대문구 홍은동204-4,126.9352278,37.5901362,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동160,서울특별시 서대문구 홍은동204-52,126.9350138,37.5908551,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동734,서울특별시 서대문구 홍은동204-52,126.9350138,37.5908551,전용주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동161,서울특별시 서대문구 홍은동204-52,126.9350138,37.5908551,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동527,서울특별시 서대문구 홍은동204-52,126.9350138,37.5908551,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동848,서울특별시 서대문구 홍은동204-8,126.9351054,37.5899909,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동156,서울특별시 서대문구 홍은동206-24,126.9342556,37.5908212,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동1056,서울특별시 서대문구 홍은동206-34,126.9344269,37.5915166,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동154,서울특별시 서대문구 홍은동206-29,126.9345339,37.5911571,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동1-9,서울특별시 서대문구 홍은동206-36,126.9345372,37.5909229,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동10105,서울특별시 서대문구 홍은동206-38,126.9342644,37.5910015,전용주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동153-1,서울특별시 서대문구 홍은동206-42,126.9344005,37.5909847,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동152,서울특별시 서대문구 홍은동206-42,126.9344005,37.5909847,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동628,서울특별시 서대문구 홍은동206-55,126.9348141,37.590565,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동157,서울특별시 서대문구 홍은동206-60,126.9342112,37.5915507,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동151,서울특별시 서대문구 홍은동206-76,126.934621,37.5906083,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동155,서울특별시 서대문구 홍은동207-8,126.9341638,37.5909105,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동630,서울특별시 서대문구 홍은동207-9,126.9342106,37.5908028,통신주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동138,서울특별시 서대문구 홍은동208-10,126.9341643,37.5916674,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동123,서울특별시 서대문구 홍은동208-13,126.9339027,37.5917461,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동126-2,서울특별시 서대문구 홍은동208-2,126.9337352,37.5915824,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동125,서울특별시 서대문구 홍은동208-2,126.9337352,37.5915824,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동137,서울특별시 서대문구 홍은동208-9,126.9342542,37.5917132,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동158,서울특별시 서대문구 홍은동206-1,126.9345163,37.5915985,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동733,서울특별시 서대문구 홍은동210,126.9349257,37.591476,전용주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동54,서울특별시 서대문구 홍은동217-22,126.9399343,37.5912147,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동2535,서울특별시 서대문구 홍은동217-27,126.9402704,37.5906681,전용주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동737,서울특별시 서대문구 홍은동217-54,126.9396597,37.5914105,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동55,서울특별시 서대문구 홍은동217-55,126.9397623,37.5913664,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동712,서울특별시 서대문구 홍은동265-104,126.9329464,37.5873494,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동664,서울특별시 서대문구 홍은동265-101,126.9328174,37.5876636,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동179-1,서울특별시 서대문구 홍은동265-102,126.9328211,37.5874024,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동179-2,서울특별시 서대문구 홍은동265-102,126.9328211,37.5874024,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동192,서울특별시 서대문구 홍은동265-107,126.9327353,37.5870682,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동191,서울특별시 서대문구 홍은동265-112,126.9326402,37.5865898,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동183,서울특별시 서대문구 홍은동265-115,126.932756,37.5864106,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동189,서울특별시 서대문구 홍은동265-118,126.932523,37.5860752,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동10147,서울특별시 서대문구 홍은동265-122,126.9326069,37.5857515,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동174,서울특별시 서대문구 홍은동265-133,126.9323177,37.5869743,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동58,서울특별시 서대문구 홍은동265-138,126.9322005,37.5864597,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동920,서울특별시 서대문구 홍은동265-143,126.9322855,37.586055,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동10086,서울특별시 서대문구 홍은동265-146,126.9322504,37.5877216,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동207,서울특별시 서대문구 홍은동265-147,126.9320811,37.587684,전용주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동307,서울특별시 서대문구 홍은동265-148,126.9320493,37.5875305,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동10093,서울특별시 서대문구 홍은동265-151,126.9320293,37.5873501,통신주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동196,서울특별시 서대문구 홍은동265-154,126.9321357,37.5870358,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동769,서울특별시 서대문구 홍은동265-158,126.9320621,37.5866386,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동810,서울특별시 서대문구 홍은동265-160,126.9318718,37.5864837,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동644,서울특별시 서대문구 홍은동265-163,126.931818,37.586285,통신주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동200,서울특별시 서대문구 홍은동265-165,126.9317866,37.5861045,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동770,서울특별시 서대문구 홍은동265-166,126.9318534,37.587772,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동863,서울특별시 서대문구 홍은동265-166,126.9318534,37.587772,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동206,서울특별시 서대문구 홍은동265-170,126.9318682,37.5875289,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동209,서울특별시 서대문구 홍은동265-171,126.9316993,37.5874643,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동208,서울특별시 서대문구 홍은동265-173,126.9316789,37.5873019,건축물,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동205,서울특별시 서대문구 홍은동265-175,126.9317842,37.5870686,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동204,서울특별시 서대문구 홍은동265-176,126.9317413,37.586897,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동213,서울특별시 서대문구 홍은동265-181,126.9315309,37.5865708,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동221-1,서울특별시 서대문구 홍은동265-187,126.9314107,37.5878491,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동219,서울특별시 서대문구 홍은동265-193,126.9313272,37.5873528,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동673,서울특별시 서대문구 홍은동265-200,126.9313157,37.5865778,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
홍은2동214-1,서울특별시 서대문구 홍은동265-201,126.9312843,37.5863973,한전주,02-330-1562~3,서울특별시 서대문구청,2025-01-01
