연번,행정동,도로명주소,지번주소,위도,경도
9289,양재1동,서울특별시 서초구 양재천로 125-10,서울특별시 서초구 양재동 90-2,37.47859823,127.0413575
9290,양재1동,서울특별시 서초구 양재천로 125-11,서울특별시 서초구 양재동 91-2,37.47835222,127.0410214
9291,양재1동,서울특별시 서초구 양재천로 131,서울특별시 서초구 양재동 90-4,37.47880148,127.0419767
9292,양재1동,서울특별시 서초구 양재천로 131,서울특별시 서초구 양재동 90-4,37.47880148,127.0419767
9293,양재1동,서울특별시 서초구 양재천로 131,서울특별시 서초구 양재동 89-12,37.47880148,127.0419767
9294,양재1동,서울특별시 서초구 양재천로 143-7,서울특별시 서초구 양재동 88-3,37.47966069,127.0423728
9295,서초3동,서울특별시 서초구 남부순환로315길 23,서울특별시 서초구 서초동 1467-74,37.47962971,127.0079901
9296,양재1동,서울특별시 서초구 양재천로 143-11,서울특별시 서초구 양재동 88-2,37.47973158,127.0422249
9297,양재1동,서울특별시 서초구 양재천로 143-18,서울특별시 서초구 양재동 87-11,37.48007312,127.0421188
9298,양재1동,서울특별시 서초구 양재천로 147-3,서울특별시 서초구 양재동 87-4,37.4798439,127.0427436
9299,양재1동,서울특별시 서초구 양재천로 147-7,서울특별시 서초구 양재동 87-3,37.4799511,127.0426291
9300,양재1동,서울특별시 서초구 양재천로 147-11,서울특별시 서초구 양재동 87-2,37.48003091,127.0424698
9301,양재1동,서울특별시 서초구 양재천로 147-15,서울특별시 서초구 양재동 87-1,37.48010207,127.0423559
9302,양재1동,서울특별시 서초구 양재천로 147-18,서울특별시 서초구 양재동 86-11,37.48027435,127.0424893
9303,양재2동,서울특별시 서초구 언남1길 3,서울특별시 서초구 양재동 244-3,37.47221361,127.0407266
9304,양재2동,서울특별시 서초구 언남1길 9,서울특별시 서초구 양재동 244-1,37.47243675,127.0404638
9305,양재2동,서울특별시 서초구 언남1길 9,서울특별시 서초구 양재동 244-1,37.47243675,127.0404638
9306,서초3동,서울특별시 서초구 남부순환로315길 31,서울특별시 서초구 서초동 1467-70,37.4799348,127.0078391
9307,양재2동,서울특별시 서초구 언남1길 16-2,서울특별시 서초구 양재동 245-9,37.47271678,127.0405506
9308,양재2동,서울특별시 서초구 언남1길 16-2,서울특별시 서초구 양재동 245,37.47271678,127.0405506
9309,양재2동,서울특별시 서초구 언남1길 16-11,서울특별시 서초구 양재동 247-6,37.47310594,127.0407605
9310,양재2동,서울특별시 서초구 언남1길 16-15,서울특별시 서초구 양재동 260-9,37.47319704,127.0408837
9311,양재2동,서울특별시 서초구 언남1길 16-16,서울특별시 서초구 양재동 246,37.47302714,127.0410441
9312,양재2동,서울특별시 서초구 언남3길 5,서울특별시 서초구 양재동 245-4,37.47251313,127.0409942
9313,양재2동,서울특별시 서초구 언남3길 7,서울특별시 서초구 양재동 245-3,37.47259312,127.0408575
9314,양재2동,서울특별시 서초구 언남3길 8,서울특별시 서초구 양재동 246-7,37.47274821,127.0410929
9315,양재2동,서울특별시 서초구 언남3길 12,서울특별시 서초구 양재동 246-8,37.47283757,127.0410013
9316,양재2동,서울특별시 서초구 언남5길 4,서울특별시 서초구 양재동 250-5,37.47288729,127.0415773
9317,서초3동,서울특별시 서초구 남부순환로315길 37,서울특별시 서초구 서초동 1467-67,37.4800874,127.0077692
9318,양재2동,서울특별시 서초구 언남5길 7,서울특별시 서초구 양재동 246-2,37.47282138,127.0412276
9319,양재2동,서울특별시 서초구 언남7길 5,서울특별시 서초구 양재동 251-4,37.47308752,127.0418234
9320,양재2동,서울특별시 서초구 언남9길 7-5,서울특별시 서초구 양재동 255-4,37.47358927,127.0425858
9321,양재2동,서울특별시 서초구 언남9길 7-15,서울특별시 서초구 양재동 255-1,37.4733064,127.0421485
9322,양재2동,서울특별시 서초구 언남9길 7-19,서울특별시 서초구 양재동 255,37.47321521,127.042014
9323,양재2동,서울특별시 서초구 언남9길 10,서울특별시 서초구 양재동 256-7,37.47391572,127.0428417
9324,양재2동,서울특별시 서초구 언남9길 30,서울특별시 서초구 양재동 257-10,37.47473848,127.0420737
9325,양재2동,서울특별시 서초구 언남10길 7,서울특별시 서초구 양재동 306-12,37.47384661,127.0443236
9326,양재2동,서울특별시 서초구 언남10길 11,서울특별시 서초구 양재동 306-10,37.47371247,127.0444497
9327,양재2동,서울특별시 서초구 언남10길 15,서울특별시 서초구 양재동 306-9,37.47359616,127.0445529
9328,서초3동,서울특별시 서초구 남부순환로315길 46,서울특별시 서초구 서초동 1470-1,37.4810737,127.008265
9329,양재2동,서울특별시 서초구 언남10길 17,서울특별시 서초구 양재동 306-7,37.47348896,127.0446673
9330,양재2동,서울특별시 서초구 언남10길 21,서울특별시 서초구 양재동 298-14,37.47336383,127.0447933
9331,양재2동,서울특별시 서초구 언남10길 21,서울특별시 서초구 양재동 298-14,37.47336383,127.0447933
9332,양재2동,서울특별시 서초구 언남10길 28,서울특별시 서초구 양재동 291-1,37.47301208,127.0447525
9333,양재2동,서울특별시 서초구 언남10길 31,서울특별시 서초구 양재동 292-12,37.47308708,127.0451134
9334,양재2동,서울특별시 서초구 언남10길 32,서울특별시 서초구 양재동 291-2,37.4728248,127.0449923
9335,양재2동,서울특별시 서초구 언남10길 39,서울특별시 서초구 양재동 292-11,37.47279213,127.045411
9336,양재2동,서울특별시 서초구 언남10길 44,서울특별시 서초구 양재동 291-5,37.47251219,127.0453355
9337,양재2동,서울특별시 서초구 언남10길 47,서울특별시 서초구 양재동 292-8,37.47249718,127.0457087
9338,양재2동,서울특별시 서초구 언남11길 7-3,서울특별시 서초구 양재동 265-13,37.47516464,127.0435154
9339,서초3동,서울특별시 서초구 남부순환로315길 46,서울특별시 서초구 서초동 1470-3,37.4810737,127.008265
9340,양재2동,서울특별시 서초구 언남11길 7-15,서울특별시 서초구 양재동 265-8,37.4745496,127.0432293
9341,양재2동,서울특별시 서초구 언남11길 7-18,서울특별시 서초구 양재동 266-10,37.47478477,127.0433394
9342,양재2동,서울특별시 서초구 언남11길 7-27,서울특별시 서초구 양재동 265-6,37.47498742,127.0427715
9343,양재2동,서울특별시 서초구 언남11길 7-29,서울특별시 서초구 양재동 265-3,37.47506759,127.0426574
9344,양재2동,서울특별시 서초구 언남11길 7-33,서울특별시 서초구 양재동 265-2,37.47519263,127.0425202
9345,양재2동,서울특별시 서초구 언남11길 7-41,서울특별시 서초구 양재동 298-4,37.47535224,127.0422016
9346,양재2동,서울특별시 서초구 언남11길 12,서울특별시 서초구 양재동 271,37.47485213,127.0438699
9347,양재2동,서울특별시 서초구 언남11길 16-1,서울특별시 서초구 양재동 270-15,37.47497699,127.04371
9348,양재2동,서울특별시 서초구 언남11길 16-6,서울특별시 서초구 양재동 271-2,37.47496143,127.0440155
9349,양재2동,서울특별시 서초구 언남11길 16-10,서울특별시 서초구 양재동 271-5,37.47507083,127.0441724
9350,서초3동,서울특별시 서초구 남부순환로315길 67,서울특별시 서초구 서초동 1487-64,37.48147876,127.0071403
9351,양재2동,서울특별시 서초구 언남11길 16-16,서울특별시 서초구 양재동 271-7,37.475226,127.0444191
9352,양재2동,서울특별시 서초구 언남11길 20,서울특별시 서초구 양재동 270,37.47510285,127.0436745
9353,양재2동,서울특별시 서초구 언남11길 22-8,서울특별시 서초구 양재동 270-3,37.47523054,127.0438651
9354,양재2동,서울특별시 서초구 언남11길 22-14,서울특별시 서초구 양재동 270-7,37.4754131,127.0441567
9355,양재2동,서울특별시 서초구 언남11길 33,서울특별시 서초구 양재동 266,37.47547495,127.0428897
9356,양재2동,서울특별시 서초구 언남11길 34-1,서울특별시 서초구 양재동 267,37.4756384,127.0430459
9357,양재2동,서울특별시 서초구 언남11길 34-2,서울특별시 서초구 양재동 268-9,37.47546868,127.0432289
9358,양재2동,서울특별시 서초구 언남11길 34-2,서울특별시 서초구 양재동 268,37.47546868,127.0432289
9359,양재2동,서울특별시 서초구 언남11길 34-11,서울특별시 서초구 양재동 267-6,37.47589396,127.0434496
9360,양재2동,서울특별시 서초구 언남11길 34-11,서울특별시 서초구 양재동 267-6,37.47589396,127.0434496
9361,서초3동,서울특별시 서초구 남부순환로315길 73,서울특별시 서초구 서초동 1487-62,37.48166786,127.0071265
9362,양재2동,서울특별시 서초구 언남12길 8,서울특별시 서초구 양재동 306-2,37.47392888,127.0444695
9363,양재2동,서울특별시 서초구 언남12길 16,서울특별시 서초구 양재동 306-5,37.47369664,127.0447212
9364,양재2동,서울특별시 서초구 언남12길 17,서울특별시 서초구 양재동 305-6,37.47378019,127.0450254
9365,양재2동,서울특별시 서초구 언남12길 18,서울특별시 서초구 양재동 306-6,37.47360745,127.0448354
9366,양재2동,서울특별시 서초구 언남12길 22,서울특별시 서초구 양재동 298-14,37.47349133,127.0449612
9367,양재2동,서울특별시 서초구 언남12길 29-5,서울특별시 서초구 양재동 294-1,37.47350426,127.0454472
9368,양재2동,서울특별시 서초구 언남12길 30,서울특별시 서초구 양재동 298-15,37.47316007,127.0452255
9369,양재2동,서울특별시 서초구 언남12길 36,서울특별시 서초구 양재동 292-3,37.47299089,127.0454763
9370,양재2동,서울특별시 서초구 언남12길 44,서울특별시 서초구 양재동 292-5,37.47280324,127.0456709
9371,양재2동,서울특별시 서초구 언남12길 44,서울특별시 서초구 양재동 292-7,37.47280324,127.0456709
9372,양재2동,서울특별시 서초구 강남대로6길 59-4,서울특별시 서초구 양재동 344-9,37.46849985,127.0438942
9373,서초3동,서울특별시 서초구 남부순환로315길 77-3,서울특별시 서초구 서초동 1487-61,37.48183051,127.0071809
9374,양재2동,서울특별시 서초구 언남14길 5,서울특별시 서초구 양재동 302-10,37.47442825,127.044938
9375,양재2동,서울특별시 서초구 언남14길 12,서울특별시 서초구 양재동 305-3,37.47410381,127.0449308
9376,양재2동,서울특별시 서초구 언남14길 18,서울특별시 서초구 양재동 305-5,37.47387138,127.0451599
9377,양재2동,서울특별시 서초구 언남16길 5,서울특별시 서초구 양재동 301-11,37.47466533,127.0452855
9378,양재2동,서울특별시 서초구 언남16길 7,서울특별시 서초구 양재동 301-10,37.47455812,127.0453999
9379,양재2동,서울특별시 서초구 언남16길 13,서울특별시 서초구 양재동 301-8,37.47443317,127.0455485
9380,양재2동,서울특별시 서초구 언남16길 33,서울특별시 서초구 양재동 300-13,37.47369147,127.0463154
9381,양재2동,서울특별시 서초구 언남16길 37,서울특별시 서초구 양재동 300-11,37.4734767,127.046499
9382,양재2동,서울특별시 서초구 언남16길 47,서울특별시 서초구 양재동 300-9,37.47326256,127.0467617
9383,양재2동,서울특별시 서초구 언남17길 7,서울특별시 서초구 양재동 279-4,37.4755399,127.0453535
9384,서초3동,서울특별시 서초구 남부순환로315길 77-4,서울특별시 서초구 서초동 1487-59,37.4820107,127.0071785
9385,양재2동,서울특별시 서초구 언남17길 15,서울특별시 서초구 양재동 279-2,37.47576341,127.0451359
9386,양재2동,서울특별시 서초구 언남18길 6,서울특별시 서초구 양재동 280-1,37.47507541,127.0458569
9387,양재2동,서울특별시 서초구 언남18길 10,서울특별시 서초구 양재동 284-5,37.47495929,127.0459827
9388,양재2동,서울특별시 서초구 언남18길 12,서울특별시 서초구 양재동 284-5,37.47484317,127.0461086
9389,양재2동,서울특별시 서초구 언남20길 10,서울특별시 서초구 양재동 281-2,37.47518736,127.0463303
9390,양재2동,서울특별시 서초구 언남20길 12,서울특별시 서초구 양재동 281-3,37.47509826,127.0464558
9391,양재2동,서울특별시 서초구 언남길 15-6,서울특별시 서초구 양재동 320-4,37.47133314,127.0410431
9392,양재2동,서울특별시 서초구 언남길 15-12,서울특별시 서초구 양재동 320-6,37.47114091,127.0406725
9393,양재2동,서울특별시 서초구 언남길 15-13,서울특별시 서초구 양재동 322-1,37.470872,127.0408455
9394,양재2동,서울특별시 서초구 언남길 15-13,서울특별시 서초구 양재동 322-1,37.470872,127.0408455
9395,서초3동,서울특별시 서초구 남부순환로315길 77-15,서울특별시 서초구 서초동 1487-47,37.48226923,127.0068472
9396,양재2동,서울특별시 서초구 언남길 21,서울특별시 서초구 양재동 312-2,37.47183319,127.0404828
9397,양재2동,서울특별시 서초구 언남길 49,서울특별시 서초구 양재동 260-5,37.47356435,127.0428462
9398,양재2동,서울특별시 서초구 언남길 64,서울특별시 서초구 양재동 306-1,37.47418824,127.0442288
9399,양재2동,서울특별시 서초구 언남길 65,서울특별시 서초구 양재동 272-13,37.47453962,127.0442244
9400,양재2동,서울특별시 서초구 언남길 68,서울특별시 서초구 양재동 305,37.47442551,127.0445989
9401,서초3동,서울특별시 서초구 무,서울특별시 서초구 서초동 1740-19,37.47418168,127.0323353
9402,양재2동,서울특별시 서초구 여의천1-1,서울특별시 서초구 양재동 233,37.47418168,127.0323353
9403,양재2동,서울특별시 서초구 여의천1-2,서울특별시 서초구 양재동 233,37.47418168,127.0323353
9404,양재2동,서울특별시 서초구 여의천1-3,서울특별시 서초구 양재동 233,37.47418168,127.0323353
9405,양재2동,서울특별시 서초구 여의천1-4,서울특별시 서초구 양재동 233,37.47418168,127.0323353
9406,서초3동,서울특별시 서초구 남부순환로315길 80-6,서울특별시 서초구 서초동 1478-14,37.48189699,127.007587
9407,양재2동,서울특별시 서초구 여의천1-5,서울특별시 서초구 양재동 233,37.47418168,127.0323353
9408,양재2동,서울특별시 서초구 여의천1-6,서울특별시 서초구 양재동 233,37.47418168,127.0323353
9409,양재2동,서울특별시 서초구 여의천1-7,서울특별시 서초구 양재동 233,37.47418168,127.0323353
9410,양재2동,서울특별시 서초구 여의천1-8,서울특별시 서초구 양재동 233,37.47418168,127.0323353
9411,양재2동,서울특별시 서초구 여의천1-9,서울특별시 서초구 양재동 233,37.47418168,127.0323353
9412,양재2동,서울특별시 서초구 여의천1-10,서울특별시 서초구 양재동 233,37.47418168,127.0323353
9413,양재2동,서울특별시 서초구 여의천1-11,서울특별시 서초구 양재동 233,37.47418168,127.0323353
9414,양재2동,서울특별시 서초구 여의천1-12,서울특별시 서초구 양재동 233,37.47418168,127.0323353
9415,양재2동,서울특별시 서초구 여의천1-13,서울특별시 서초구 양재동 233,37.47418168,127.0323353
9416,양재2동,서울특별시 서초구 여의천1-14,서울특별시 서초구 양재동 233,37.47418168,127.0323353
9417,서초3동,서울특별시 서초구 남부순환로315길 80-10,서울특별시 서초구 서초동 1478-4,37.48181714,127.0077351
9418,양재2동,서울특별시 서초구 여의천1-15,서울특별시 서초구 양재동 233,37.47418168,127.0323353
9419,양재2동,서울특별시 서초구 여의천1-16,서울특별시 서초구 양재동 233-2,37.47418168,127.0323353
9420,양재2동,서울특별시 서초구 여의천1-17,서울특별시 서초구 양재동 233-2,37.47418168,127.0323353
9421,양재2동,서울특별시 서초구 여의천1-18,서울특별시 서초구 양재동 233-2,37.47418168,127.0323353
9422,양재2동,서울특별시 서초구 여의천1-19,서울특별시 서초구 양재동 233-2,37.47418168,127.0323353
9423,양재2동,서울특별시 서초구 여의천1-20,서울특별시 서초구 양재동 233-2,37.47418168,127.0323353
9424,양재2동,서울특별시 서초구 여의천1-21,서울특별시 서초구 양재동 233-2,37.47418168,127.0323353
9425,양재2동,서울특별시 서초구 여의천1-22,서울특별시 서초구 양재동 233-2,37.47418168,127.0323353
9426,양재2동,서울특별시 서초구 여의천1-23,서울특별시 서초구 양재동 233-2,37.47418168,127.0323353
9427,양재2동,서울특별시 서초구 여의천1-24,서울특별시 서초구 양재동 233-2,37.47418168,127.0323353
9428,서초3동,서울특별시 서초구 남부순환로315길 80-11,서울특별시 서초구 서초동 1479-7,37.48208714,127.0076976
9429,양재2동,서울특별시 서초구 여의천1-25,서울특별시 서초구 양재동 233-2,37.47418168,127.0323353
9430,양재2동,서울특별시 서초구 여의천1-26,서울특별시 서초구 양재동 233,37.47418168,127.0323353
9431,양재2동,서울특별시 서초구 여의천1-27,서울특별시 서초구 양재동 233,37.47418168,127.0323353
9432,양재2동,서울특별시 서초구 여의천1-28,서울특별시 서초구 양재동 233,37.47418168,127.0323353
9433,양재2동,서울특별시 서초구 여의천1-29,서울특별시 서초구 양재동 233,37.47418168,127.0323353
9434,양재2동,서울특별시 서초구 여의천1-30,서울특별시 서초구 양재동 233,37.47418168,127.0323353
9435,양재2동,서울특별시 서초구 여의천1-31,서울특별시 서초구 양재동 233,37.47418168,127.0323353
9436,양재2동,서울특별시 서초구 여의천1-32,서울특별시 서초구 양재동 233,37.47418168,127.0323353
9437,양재2동,서울특별시 서초구 여의천1-33,서울특별시 서초구 양재동 233,37.47418168,127.0323353
9438,양재2동,서울특별시 서초구 여의천1-34,서울특별시 서초구 양재동 233,37.47418168,127.0323353
9439,서초3동,서울특별시 서초구 남부순환로315길 80-12,서울특별시 서초구 서초동 1478-5,37.48187271,127.0079153
9440,양재2동,서울특별시 서초구 여의천1-35,서울특별시 서초구 양재동 233,37.47418168,127.0323353
9441,양재2동,서울특별시 서초구 여의천1-36,서울특별시 서초구 양재동 233,37.47418168,127.0323353
9442,양재2동,서울특별시 서초구 여의천1-37,서울특별시 서초구 양재동 233,37.47418168,127.0323353
9443,양재2동,서울특별시 서초구 여의천1-38,서울특별시 서초구 양재동 233,37.47418168,127.0323353
9444,양재2동,서울특별시 서초구 여의천1-39,서울특별시 서초구 양재동 233,37.47418168,127.0323353
9445,양재2동,서울특별시 서초구 여의천1-40,서울특별시 서초구 양재동 233,37.47418168,127.0323353
9446,양재2동,서울특별시 서초구 여의천1-41,서울특별시 서초구 양재동 233,37.47418168,127.0323353
9447,양재2동,서울특별시 서초구 여의천1-42,서울특별시 서초구 양재동 233,37.47418168,127.0323353
9448,양재2동,서울특별시 서초구 여의천1-43,서울특별시 서초구 양재동 233,37.47418168,127.0323353
9449,양재2동,서울특별시 서초구 여의천1-44,서울특별시 서초구 양재동 233,37.47418168,127.0323353
9450,서초3동,서울특별시 서초구 남부순환로315길 85,서울특별시 서초구 서초동 1487-57,37.48227179,127.0071524
9451,양재2동,서울특별시 서초구 여의천1-45,서울특별시 서초구 양재동 233,37.47418168,127.0323353
9452,양재2동,서울특별시 서초구 여의천1-46,서울특별시 서초구 양재동 233,37.47418168,127.0323353
9453,양재2동,서울특별시 서초구 여의천1-47,서울특별시 서초구 양재동 233,37.47418168,127.0323353
9454,양재2동,서울특별시 서초구 여의천1-48,서울특별시 서초구 양재동 233,37.47418168,127.0323353
9455,양재2동,서울특별시 서초구 여의천1-49,서울특별시 서초구 양재동 233,37.47418168,127.0323353
9456,양재2동,서울특별시 서초구 여의천1-50,서울특별시 서초구 양재동 233,37.47418168,127.0323353
9457,양재2동,서울특별시 서초구 여의천1-51,서울특별시 서초구 양재동 233,37.47418168,127.0323353
9458,양재2동,서울특별시 서초구 여의천1-52,서울특별시 서초구 양재동 233,37.47418168,127.0323353
9459,양재2동,서울특별시 서초구 여의천1-53,서울특별시 서초구 양재동 233,37.47418168,127.0323353
9460,양재2동,서울특별시 서초구 여의천1-54,서울특별시 서초구 양재동 233,37.47418168,127.0323353
9461,서초3동,서울특별시 서초구 남부순환로315길 88-8,서울특별시 서초구 서초동 1479-6,37.48224049,127.0077182
9462,양재2동,서울특별시 서초구 여의천1-55,서울특별시 서초구 양재동 233,37.47418168,127.0323353
9463,양재2동,서울특별시 서초구 여의천1-56,서울특별시 서초구 양재동 233,37.47418168,127.0323353
9464,양재2동,서울특별시 서초구 여의천1-57,서울특별시 서초구 양재동 233,37.47418168,127.0323353
9465,양재2동,서울특별시 서초구 여의천1-58,서울특별시 서초구 양재동 233,37.47418168,127.0323353
9466,양재2동,서울특별시 서초구 여의천1-59,서울특별시 서초구 양재동 233,37.47418168,127.0323353
9467,양재2동,서울특별시 서초구 여의천1-60,서울특별시 서초구 양재동 233,37.47418168,127.0323353
9468,양재2동,서울특별시 서초구 여의천1-61,서울특별시 서초구 양재동 233,37.47418168,127.0323353
9469,양재2동,서울특별시 서초구 여의천1-62,서울특별시 서초구 양재동 233,37.47418168,127.0323353
9470,양재2동,서울특별시 서초구 여의천1-63,서울특별시 서초구 양재동 233,37.47418168,127.0323353
9471,양재2동,서울특별시 서초구 여의천1-64,서울특별시 서초구 양재동 233,37.47418168,127.0323353
9472,서초3동,서울특별시 서초구 남부순환로315길 88-10,서울특별시 서초구 서초동 1479-10,37.48222409,127.0079106
9473,양재2동,서울특별시 서초구 여의천1-65,서울특별시 서초구 양재동 227-3,37.47418168,127.0323353
9474,양재2동,서울특별시 서초구 여의천1-66,서울특별시 서초구 양재동 227-3,37.47418168,127.0323353
9475,양재2동,서울특별시 서초구 여의천2-1,서울특별시 서초구 양재동 228-1,37.47418168,127.0323353
9476,양재2동,서울특별시 서초구 여의천2-2,서울특별시 서초구 양재동 228-1,37.47418168,127.0323353
9477,양재2동,서울특별시 서초구 여의천2-3_변경,서울특별시 서초구 원지동 15-9,37.47418168,127.0323353
9478,양재2동,서울특별시 서초구 여의천2-4,서울특별시 서초구 원지동 606,37.47418168,127.0323353
9479,양재2동,서울특별시 서초구 여의천2-5,서울특별시 서초구 원지동 606,37.47418168,127.0323353
9480,양재2동,서울특별시 서초구 여의천2-6,서울특별시 서초구 원지동 14,37.47418168,127.0323353
9481,양재2동,서울특별시 서초구 여의천2-7,서울특별시 서초구 원지동 14,37.47418168,127.0323353
9482,양재2동,서울특별시 서초구 여의천2-8,서울특별시 서초구 원지동 606,37.47418168,127.0323353
9483,양재2동,서울특별시 서초구 강남대로6길 59-6,서울특별시 서초구 양재동 344-10,37.46856255,127.0438482
9484,서초3동,서울특별시 서초구 남부순환로315길 89,서울특별시 서초구 서초동 1487-53,37.48239802,127.0071621
9485,양재2동,서울특별시 서초구 여의천2-9,서울특별시 서초구 원지동 606,37.47418168,127.0323353
9486,양재2동,서울특별시 서초구 여의천2-10,서울특별시 서초구 양재동 228,37.47418168,127.0323353
9487,양재2동,서울특별시 서초구 여의천2-11,서울특별시 서초구 양재동 228,37.47418168,127.0323353
9488,양재2동,서울특별시 서초구 여의천2-12,서울특별시 서초구 양재동 228,37.47418168,127.0323353
9489,내곡동,서울특별시 서초구 여의천2-13,서울특별시 서초구 신원동 548-8,37.47418168,127.0323353
9490,양재2동,서울특별시 서초구 여의천3-1,서울특별시 서초구 양재동 228-5,37.47418168,127.0323353
9491,양재2동,서울특별시 서초구 여의천3-2,서울특별시 서초구 양재동 228-5,37.47418168,127.0323353
9492,양재2동,서울특별시 서초구 여의천3-3,서울특별시 서초구 양재동 228-5,37.47418168,127.0323353
9493,양재2동,서울특별시 서초구 여의천3-4,서울특별시 서초구 양재동 228-5,37.47418168,127.0323353
9494,양재2동,서울특별시 서초구 여의천3-5,서울특별시 서초구 양재동 228-5,37.47418168,127.0323353
9495,서초3동,서울특별시 서초구 남부순환로315길 97,서울특별시 서초구 서초동 1487-8,37.48284015,127.0072354
9496,내곡동,서울특별시 서초구 여의천3-6,서울특별시 서초구 신원동 548-13,37.47418168,127.0323353
9497,내곡동,서울특별시 서초구 여의천3-7,서울특별시 서초구 신원동 531-1,37.47418168,127.0323353
9498,내곡동,서울특별시 서초구 여의천3-8,서울특별시 서초구 신원동 531-12,37.47418168,127.0323353
9499,내곡동,서울특별시 서초구 여의천3-9,서울특별시 서초구 염곡동 243-3,37.47418168,127.0323353
9500,내곡동,서울특별시 서초구 여의천3-10,서울특별시 서초구 염곡동 243-3,37.47418168,127.0323353
9501,내곡동,서울특별시 서초구 여의천3-11,서울특별시 서초구 염곡동 243-3,37.47418168,127.0323353
9502,양재2동,서울특별시 서초구 여의천3-12,서울특별시 서초구 양재동 228-7,37.47418168,127.0323353
9503,양재2동,서울특별시 서초구 여의천3-13,서울특별시 서초구 양재동 228-7,37.47418168,127.0323353
9504,내곡동,서울특별시 서초구 염곡말길 1,서울특별시 서초구 염곡동 181-24,37.46171164,127.0502089
9505,내곡동,서울특별시 서초구 염곡말길 9,서울특별시 서초구 염곡동 180-11,37.46179572,127.0505809
9506,서초3동,서울특별시 서초구 남부순환로317길 12,서울특별시 서초구 서초동 1465-8,37.4802206,127.0107637
9507,내곡동,서울특별시 서초구 염곡말길 9,서울특별시 서초구 염곡동 180-11,37.46179572,127.0505809
9508,내곡동,서울특별시 서초구 염곡말길 13,서울특별시 서초구 염곡동 106-10,37.46201065,127.051539
9509,내곡동,서울특별시 서초구 염곡말길 17-4,서울특별시 서초구 염곡동 106-25,37.46218672,127.0521472
9510,내곡동,서울특별시 서초구 염곡말길 17-8,서울특별시 서초구 염곡동 107-5,37.46240988,127.0518844
9511,내곡동,서울특별시 서초구 염곡말길 25,서울특별시 서초구 염곡동 124-3,37.46248821,127.0526633
9512,내곡동,서울특별시 서초구 염곡말길 25-6,서울특별시 서초구 염곡동 121-3,37.46276787,127.052705
9513,내곡동,서울특별시 서초구 염곡말길 25-6,서울특별시 서초구 염곡동 121-3,37.46276787,127.052705
9514,내곡동,서울특별시 서초구 염곡말길 35,서울특별시 서초구 염곡동 133-1,37.4626214,127.0535434
9515,내곡동,서울특별시 서초구 염곡말길 35,서울특별시 서초구 염곡동 133-1,37.4626214,127.0535434
9516,내곡동,서울특별시 서초구 염곡말길 35,서울특별시 서초구 염곡동 133-1,37.4626214,127.0535434
9517,서초3동,서울특별시 서초구 남부순환로317길 15,서울특별시 서초구 서초동 1466-5,37.48015462,127.00934
9518,내곡동,서울특별시 서초구 염곡말길 35,서울특별시 서초구 염곡동 133-1,37.4626214,127.0535434
9519,내곡동,서울특별시 서초구 염곡말길 41,서울특별시 서초구 염곡동 171-9,37.46277179,127.0543215
9520,내곡동,서울특별시 서초구 염곡말길 45,서울특별시 서초구 염곡동 160-6,37.46258782,127.0549794
9521,내곡동,서울특별시 서초구 염곡말길 49,서울특별시 서초구 염곡동 56-5,37.46262548,127.0551824
9522,내곡동,서울특별시 서초구 염곡말길 57,서울특별시 서초구 염곡동 38-10,37.46296001,127.0553252
9523,내곡동,서울특별시 서초구 염곡말길 64,서울특별시 서초구 염곡동 41-5,37.46353808,127.0554988
9524,내곡동,서울특별시 서초구 염곡안1길 6,서울특별시 서초구 염곡동 88-3,37.4626036,127.0501976
9525,내곡동,서울특별시 서초구 염곡안1길 9,서울특별시 서초구 염곡동 80-4,37.46278954,127.0497883
9526,내곡동,서울특별시 서초구 염곡안1길 9-6,서울특별시 서초구 염곡동 265,37.46269699,127.0494843
9527,내곡동,서울특별시 서초구 염곡안1길 12,서울특별시 서초구 염곡동 89-1,37.46287335,127.0501264
9528,서초3동,서울특별시 서초구 남부순환로317길 15,서울특별시 서초구 서초동 1466-5,37.48015462,127.00934
9529,내곡동,서울특별시 서초구 염곡안1길 19,서울특별시 서초구 염곡동 97-24,37.46314116,127.0509369
9530,내곡동,서울특별시 서초구 염곡안1길 20,서울특별시 서초구 염곡동 98-2,37.46288825,127.050861
9531,내곡동,서울특별시 서초구 염곡안1길 20,서울특별시 서초구 염곡동 98-2,37.46288825,127.050861
9532,내곡동,서울특별시 서초구 염곡안1길 25,서울특별시 서초구 염곡동 56-5,37.46402873,127.0515022
9533,내곡동,서울특별시 서초구 염곡안1길 25,서울특별시 서초구 염곡동 56-5,37.46402873,127.0515022
9534,내곡동,서울특별시 서초구 염곡안1길 25,서울특별시 서초구 염곡동 56-5,37.46402873,127.0515022
9535,내곡동,서울특별시 서초구 염곡안1길 25,서울특별시 서초구 염곡동 56-5,37.46402873,127.0515022
9536,내곡동,서울특별시 서초구 염곡안1길 25,서울특별시 서초구 염곡동 96-5,37.46402873,127.0515022
9537,내곡동,서울특별시 서초구 염곡안2길 2,서울특별시 서초구 염곡동 122,37.46286978,127.0530542
9538,내곡동,서울특별시 서초구 염곡안2길 9,서울특별시 서초구 염곡동 136-2,37.4630199,127.0537984
9539,서초3동,서울특별시 서초구 남부순환로317길 15,서울특별시 서초구 서초동 1466-5,37.48015462,127.00934
